family,condition,seed,train_eps,rob_lam,eps,n_inputs,subset_accuracy_clean,subset_accuracy_adv,subset_misclassification_adv,attack_success_rate,n_clean_correct,subset_ece_clean,subset_ece_adv,mean_mutual_information_clean,mean_mutual_information_adv,mean_mutual_information_delta,delta_mutual_information_attack_success,delta_mutual_information_attack_failed,delta_mutual_information_success_gap,mean_one_minus_confidence_clean,mean_one_minus_confidence_adv,mean_one_minus_confidence_delta,delta_one_minus_confidence_attack_success,delta_one_minus_confidence_attack_failed,delta_one_minus_confidence_success_gap,n_inputs_cert,mean_p_safe_point,median_p_safe_point,mean_p_safe_optimistic,mean_p_safe_lower,mean_p_safe_upper,mean_interval_width,mean_ci_width,mean_unknown_frac,mean_property_evaluations,mean_net_frac_safe,mean_net_frac_unsafe,p_safe_q05,p_safe_q25,p_safe_q50,p_safe_q75,p_safe_q95,frac_robust_tau0.5,frac_below_tau0.5,frac_inconclusive_tau0.5,frac_robust_tau0.9,frac_below_tau0.9,frac_inconclusive_tau0.9,frac_robust_tau0.95,frac_below_tau0.95,frac_inconclusive_tau0.95
mc_dropout,standard,1,,,0.03,50,1.0,0.92,0.08,0.08,50,0.004248186349868739,0.061520721912384044,0.0074637994857172174,0.09539773794531356,0.08793393845959635,0.21286373864859343,0.0770704775735966,0.13579326107499684,0.004248186349868775,0.10054046630859376,0.09629227995872497,0.29621270298957825,0.07890789534734644,0.2173048076422318,,,,,,,,,,,,,,,,,,,,,,,,,,
mc_dropout,standard,1,,,0.05,50,1.0,0.56,0.44,0.44,50,0.004248186349868739,0.29444319844245914,0.0074637994857172174,0.1373843146301806,0.12992051514446337,0.1565006824464283,0.10903609797863378,0.04746458446779453,0.004248186349868775,0.14924342751502992,0.14499524116516113,0.1837617592378096,0.11453583410808019,0.06922592512972942,50.0,0.0,0.0,0.5169434313710165,0.0,0.5738921595245957,0.5738921595245957,0.037315636908736065,0.5152577319587629,197.6,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.52,0.0,0.62,0.38,0.0,0.64,0.36
mc_dropout,standard,1,,,0.07,50,1.0,0.32,0.68,0.68,50,0.004248186349868739,0.5602116453647613,0.0074637994857172174,0.1192034160834737,0.1117396165977565,0.07320880419913532,0.1936175929448265,-0.12040878874569118,0.004248186349868775,0.11978835463523865,0.11554016828536988,0.07976540046579697,0.19156154990196228,-0.11179614943616531,50.0,0.0,0.0,0.23996489391026884,0.0,0.3149648939102688,0.3149648939102688,0.037315636908736065,0.23505154639175255,184.64,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.26,0.0,0.94,0.06000000000000005,0.0,0.98,0.020000000000000018
mc_dropout,standard,1,,,0.08,50,1.0,0.2,0.8,0.8,50,0.004248186349868739,0.7108564782142639,0.0074637994857172174,0.11916044183075428,0.11169664234503707,0.08037112748619535,0.23699870178040391,-0.15662757429420857,0.004248186349868775,0.14227935314178466,0.1380311667919159,0.08959606140851975,0.33177158832550047,-0.24217552691698072,50.0,0.0,0.0,0.1259263680782851,0.0,0.20092636807828504,0.20092636807828504,0.037315636908736065,0.12618556701030925,167.14,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.14,0.0,1.0,0.0,0.0,1.0,0.0
mc_dropout,standard,1,,,0.1,50,1.0,0.0,1.0,1.0,50,0.004248186349868739,0.9440642738342286,0.0074637994857172174,0.06258281674934552,0.05511901726362829,0.05511901726362829,,,0.004248186349868775,0.055935726165771485,0.05168753981590271,0.05168753981590271,,,50.0,0.0,0.0,0.01573043810078068,0.0,0.09073043810078066,0.09073043810078066,0.037315636908736065,0.017113402061855666,119.44,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
mc_dropout,standard,1,,,0.15,50,1.0,0.0,1.0,1.0,50,0.004248186349868739,0.9757655358314514,0.0074637994857172174,0.02332989901935889,0.015866099533641674,0.015866099533641674,,,0.004248186349868775,0.024234464168548586,0.019986277818679808,0.019986277818679808,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mc_dropout,standard,2,,,0.01,50,1.0,1.0,0.0,0.0,50,0.002394422292709364,0.01152330875396725,0.005198489071471215,0.018942924557385367,0.013744435485914152,,0.013744435485914152,,0.0023944222927093505,0.011523308753967286,0.009128886461257934,,0.009128886461257934,,50.0,0.9742531211158042,1.0,0.9929808032753473,0.8992531211158042,0.9983345323741006,0.09908141125829642,0.04908429388360256,0.018374259433903913,123.0,1.0,0.0,0.8363149154589372,0.9908256880733946,1.0,1.0,1.0,1.0,0.0,0.0,0.8,0.0,0.19999999999999996,0.0,0.02,0.98
mc_dropout,standard,2,,,0.03,50,1.0,0.9,0.1,0.1,50,0.002394422292709364,0.09284903645515441,0.005198489071471215,0.10007053324712616,0.09487204417565494,0.23276832192204894,0.07955023553716671,0.1532180863848822,0.0023944222927093505,0.1070490300655365,0.10465460777282715,0.4267778992652893,0.06886313094033135,0.35791476832495794,,,,,,,,,,,,,,,,,,,,,,,,,,
mc_dropout,standard,2,,,0.05,50,1.0,0.54,0.46,0.46,50,0.002394422292709364,0.2915687882900238,0.005198489071471215,0.1470772296539508,0.14187874058247957,0.1812910852180642,0.10830526181883339,0.0729858233992308,0.0023944222927093505,0.1684312117099762,0.16603678941726685,0.21114837345869644,0.1276084030116046,0.08353997044709185,50.0,0.0003539823008849563,0.0,0.4922871320254949,0.0,0.5525202442999881,0.5525202442999881,0.03774687632293268,0.49180914150168775,203.6,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.48,0.0,0.64,0.36,0.0,0.68,0.31999999999999995
mc_dropout,standard,2,,,0.07,50,1.0,0.32,0.68,0.68,50,0.002394422292709364,0.6066631531715393,0.005198489071471215,0.11980477303266525,0.11460628396119404,0.0663512403871577,0.21714825155602124,-0.15079701116886354,0.0023944222927093505,0.1214851188659668,0.11909069657325745,0.06745369469418246,0.2288193255662918,-0.16136563087210937,50.0,0.0,0.0,0.23708716806096752,0.0,0.3103565333783088,0.3103565333783088,0.037315636908736065,0.2371134020618557,171.94,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.31999999999999995,0.0,0.96,0.040000000000000036,0.0,0.96,0.040000000000000036
mc_dropout,standard,2,,,0.08,50,1.0,0.18,0.82,0.82,50,0.002394422292709364,0.7290621316432953,0.005198489071471215,0.11267955783288926,0.10748106876141804,0.08100998695834544,0.228071552530971,-0.14706156557262556,0.0023944222927093505,0.12782294631004334,0.12542852401733398,0.0817300648224063,0.32449928257200455,-0.24276921774959825,50.0,0.0,0.0,0.14022198142799336,0.0,0.2152219814279933,0.2152219814279933,0.037315636908736065,0.14,167.1,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.12,0.0,0.98,0.020000000000000018,0.0,0.98,0.020000000000000018
mc_dropout,standard,2,,,0.1,50,1.0,0.0,1.0,1.0,50,0.002394422292709364,0.9442264890670775,0.005198489071471215,0.060856669834902274,0.05565818076343106,0.05565818076343106,,,0.0023944222927093505,0.05577351093292236,0.05337908864021301,0.05337908864021301,,,50.0,0.0,0.0,0.033336658244471726,0.0,0.1083366582444717,0.1083366582444717,0.037315636908736065,0.03505154639175257,125.68,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.020000000000000018,0.0,1.0,0.0,0.0,1.0,0.0
mc_dropout,standard,2,,,0.15,50,1.0,0.0,1.0,1.0,50,0.002394422292709364,0.9683776891231537,0.005198489071471215,0.035009054891656885,0.029810565820185674,0.029810565820185674,,,0.0023944222927093505,0.03162231087684631,0.02922788858413696,0.02922788858413696,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mc_dropout,standard,3,,,0.01,50,1.0,1.0,0.0,0.0,50,0.005362110137939418,0.012395334243774411,0.011495681854369196,0.021106469729566014,0.00961078787519682,,0.00961078787519682,,0.005362110137939453,0.012395334243774415,0.007033224105834961,,0.007033224105834961,,50.0,0.9745423434834721,1.0,0.991771532042198,0.899542343483472,0.995461187214612,0.09591884373113986,0.04757617111383708,0.01728395933200372,115.58,1.0,0.0,0.8605913898406078,0.9908256880733946,1.0,1.0,1.0,0.98,0.0,0.020000000000000018,0.84,0.02,0.14000000000000004,0.0,0.02,0.98
mc_dropout,standard,3,,,0.03,50,1.0,0.96,0.04,0.04,50,0.005362110137939418,0.04753283858299259,0.011495681854369196,0.07221140236390056,0.06071572050953136,0.17589363269507885,0.055916640835133556,0.11997699185994529,0.005362110137939453,0.07500381350517273,0.06964170336723327,0.33180347084999084,0.05871829638878504,0.2730851744612058,,,,,,,,,,,,,,,,,,,,,,,,,,
mc_dropout,standard,3,,,0.05,50,1.0,0.72,0.28,0.28,50,0.005362110137939418,0.19143110394477847,0.011495681854369196,0.13405732895131223,0.12256164709694303,0.1396243756615669,0.11592614154403375,0.023698234117533162,0.005362110137939453,0.16545490384101869,0.16009279370307922,0.18446719220706395,0.15061386095152962,0.03385333125553433,50.0,0.005410958904109589,0.0,0.5981189347604365,0.003910958904109589,0.6523764315139742,0.6484654726098645,0.038668069095292835,0.5908777008897048,208.94,0.02,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.64,0.0,0.6,0.4,0.0,0.64,0.36
mc_dropout,standard,3,,,0.07,50,1.0,0.34,0.66,0.66,50,0.005362110137939418,0.5779075932502746,0.011495681854369196,0.11616211074637249,0.1046664288920033,0.0751135835056678,0.16203371699488986,-0.08692013348922206,0.005362110137939453,0.12718384027481078,0.12182173013687134,0.10106794942509044,0.16210848093032837,-0.06104053150523793,50.0,0.0,0.0,0.2900898887951482,0.0,0.35994832577641994,0.35994832577641994,0.037315636908736065,0.28845360824742267,175.3,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.36,0.0,0.86,0.14,0.0,0.86,0.14
mc_dropout,standard,3,,,0.08,50,1.0,0.26,0.74,0.74,50,0.005362110137939418,0.6756698155403136,0.011495681854369196,0.1065695691097062,0.09507388725533701,0.056996137546042755,0.20344902104332838,-0.14645288349728564,0.005362110137939453,0.12382635831832886,0.1184642481803894,0.07115157874854836,0.2531233842556293,-0.18197180550708095,50.0,0.0,0.0,0.18787916430522117,0.0,0.26166327484062696,0.26166327484062696,0.037315636908736065,0.1865979381443299,162.6,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.18000000000000005,0.0,0.94,0.06000000000000005,0.0,0.94,0.06000000000000005
mc_dropout,standard,3,,,0.1,50,1.0,0.06,0.94,0.94,50,0.005362110137939418,0.8726054549217224,0.011495681854369196,0.08026440796849783,0.06876872611412864,0.06061438666023015,0.196520044225205,-0.13590565756497486,0.005362110137939453,0.08733044624328613,0.08196833610534668,0.06904307578472381,0.2844640811284383,-0.2154210053437145,50.0,0.0,0.0,0.06804016233558736,0.0,0.14304016233558733,0.14304016233558733,0.037315636908736065,0.07010309278350514,136.48,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.94,0.06000000000000005,0.0,1.0,0.0,0.0,1.0,0.0
mc_dropout,standard,3,,,0.15,50,1.0,0.0,1.0,1.0,50,0.005362110137939418,0.9684115338325502,0.011495681854369196,0.03226113691444382,0.020765455060074628,0.020765455060074628,,,0.005362110137939453,0.03158846616744995,0.026226356029510497,0.026226356029510497,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mc_dropout,standard,4,,,0.01,50,1.0,1.0,0.0,0.0,50,0.004770339727401707,0.017939620018005416,0.009667191903592992,0.023782789636172766,0.014115597732579772,,0.014115597732579772,,0.004770339727401734,0.01793962001800537,0.013169280290603637,,0.013169280290603637,,50.0,0.9503232756925049,1.0,0.9865650540560064,0.8753232756925046,0.9939793334519362,0.11865605775943143,0.05261229597894145,0.03590258148465361,129.58,0.98,0.0,0.6659246575342466,0.9833333333333333,1.0,1.0,1.0,0.96,0.0,0.040000000000000036,0.76,0.04,0.19999999999999998,0.0,0.04,0.96
mc_dropout,standard,4,,,0.03,50,1.0,0.92,0.08,0.08,50,0.004770339727401707,0.07863460659980774,0.009667191903592992,0.08004112870992686,0.07037393680633386,0.12622223829384893,0.06551756276394125,0.06070467552990769,0.004770339727401734,0.08841365933418274,0.08364331960678101,0.21089959144592285,0.07257755683815997,0.13832203460776288,,,,,,,,,,,,,,,,,,,,,,,,,,
mc_dropout,standard,4,,,0.05,50,1.0,0.52,0.48,0.48,50,0.004770339727401707,0.32658985853195194,0.009667191903592992,0.1257612014375627,0.11609400953396971,0.12103897922664449,0.11152942212534683,0.009509557101297653,0.004770339727401734,0.1534101414680481,0.14863980174064637,0.19473479936520258,0.10609057316413292,0.08864422620106965,50.0,0.00044776119402984983,0.0,0.4972862403254466,0.0,0.555911089936818,0.555911089936818,0.03775715592511629,0.49380058470533933,202.48,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.52,0.0,0.66,0.33999999999999997,0.0,0.68,0.31999999999999995
mc_dropout,standard,4,,,0.07,50,1.0,0.34,0.66,0.66,50,0.004770339727401707,0.6131381899118424,0.009667191903592992,0.11801442521391436,0.10834723331032137,0.048998033399240026,0.22355450372594987,-0.17455647032670984,0.004770339727401734,0.11871831357479096,0.11394797384738922,0.05666114344741359,0.22515182109440074,-0.16849067764698716,50.0,0.0,0.0,0.2363000109283152,0.0,0.30992633776396533,0.30992633776396533,0.037315636908736065,0.2346391752577319,168.46,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.24,0.0,0.84,0.16000000000000003,0.0,0.92,0.07999999999999996
mc_dropout,standard,4,,,0.08,50,1.0,0.2,0.8,0.8,50,0.004770339727401707,0.6889278471469878,0.009667191903592992,0.11214684223290533,0.10247965032931233,0.0628341099712543,0.2610618117615445,-0.19822770179029023,0.004770339727401734,0.11107215285301208,0.10630181312561035,0.0723333165049553,0.2421757996082306,-0.16984248310327532,50.0,0.0,0.0,0.14390302071883415,0.0,0.21890302071883408,0.21890302071883408,0.037315636908736065,0.14288659793814432,162.02,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.18000000000000005,0.0,1.0,0.0,0.0,1.0,0.0
mc_dropout,standard,4,,,0.1,50,1.0,0.06,0.94,0.94,50,0.004770339727401707,0.9212998175621032,0.009667191903592992,0.07794989963353145,0.06828270772993847,0.04433216040225075,0.443507949197046,-0.39917578879479526,0.004770339727401734,0.07038188934326171,0.06561154961585998,0.042309286746572944,0.4306803345680237,-0.3883710478214507,50.0,0.0,0.0,0.031799540378878687,0.0,0.10679954037887864,0.10679954037887864,0.037315636908736065,0.03237113402061856,127.38,0.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
mc_dropout,standard,4,,,0.15,50,1.0,0.0,1.0,1.0,50,0.004770339727401707,0.9898496675491332,0.009667191903592992,0.017814780330509164,0.008147588426916173,0.008147588426916173,,,0.004770339727401734,0.0101503324508667,0.005379992723464966,0.005379992723464966,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vogn,robust,0,0.08,0.25,0.01,50,0.96,0.94,0.06,0.020833333333333332,48,0.0724885565042496,0.05672605097293852,0.01909653611310843,0.022822009269737212,0.0037254731566287867,-0.011751890182495117,0.004723193027298691,-0.01647508320979381,0.06925884425640107,0.08359237611293793,0.014333531856536866,0.0386296808719635,0.017703153985611935,0.020926526886351566,50.0,0.9251801546867527,1.0,0.9298481259848609,0.8516801546867526,0.939031612223393,0.08735145753664036,0.04501307424145422,0.0046836268754076975,113.0,0.94,0.06,0.38524951076320946,1.0,1.0,1.0,1.0,0.94,0.06,5.551115123125783e-17,0.88,0.12,0.0,0.0,0.12,0.88
vogn,robust,0,0.08,0.25,0.03,50,0.96,0.88,0.12,0.08333333333333333,48,0.0724885565042496,0.07045774042606356,0.01909653611310843,0.02712172749534998,0.008025191382241555,0.03406638279557228,0.007558075153096504,0.026508307642475776,0.06925884425640107,0.11442624986171722,0.04516740560531616,0.16164792329072952,0.04611583054065704,0.11553209275007248,,,,,,,,,,,,,,,,,,,,,,,,,,
vogn,robust,0,0.08,0.25,0.05,50,0.96,0.84,0.16,0.125,48,0.0724885565042496,0.09092652499675748,0.01909653611310843,0.02849103317978205,0.009394497066673623,-0.022723186761140823,0.0168394917532766,-0.03956267851441742,0.06925884425640107,0.13490838348865508,0.06564953923225403,0.08305905759334564,0.08067966642833892,0.002379391165006725,50.0,0.6454876291018061,0.9558729139922978,0.7884969235836361,0.5836336468009211,0.8141595386787924,0.2305258918778713,0.05712452951298535,0.14364115627831278,157.2,0.84,0.16,0.0,0.11888280394304487,0.9558729139922978,1.0,1.0,0.64,0.18,0.18,0.48,0.24,0.28,0.0,0.3,0.7
vogn,robust,0,0.08,0.25,0.07,50,0.96,0.82,0.18,0.14583333333333334,48,0.0724885565042496,0.18297845244407662,0.01909653611310843,0.03387609256471478,0.014779556451606352,-0.04538744757883251,0.028828796280114994,-0.0742162438589475,0.06925884425640107,0.1946884024143219,0.12542955815792084,0.0663273845400129,0.15928246044531102,-0.09295507590529813,50.0,0.4210560535251225,0.09246737231528102,0.656789578775027,0.3811592234984631,0.6943856015314209,0.31322637803295783,0.050403591735195284,0.2320604212231011,172.6,0.7,0.22,0.0,0.0,0.09246737231528102,1.0,1.0,0.4,0.32,0.27999999999999997,0.32,0.4,0.2799999999999999,0.0,0.46,0.54
vogn,robust,0,0.08,0.25,0.08,50,0.96,0.74,0.26,0.22916666666666666,48,0.0724885565042496,0.15810970485210418,0.01909653611310843,0.033439433937091964,0.014342897823983534,0.01638803309635312,0.0181159070394261,-0.0017278739430729786,0.06925884425640107,0.21248185455799104,0.14322301030158996,0.23020690950480374,0.14574595883085922,0.08446095067394452,50.0,0.32005627114559737,0.0,0.5956728423741686,0.2900196082051974,0.6377089456243187,0.3476893374191213,0.04801234391984474,0.27684000709277234,166.64,0.66,0.28,0.0,0.0,0.0,0.9415292353823088,1.0,0.3,0.38,0.31999999999999995,0.24,0.48,0.28,0.0,0.5,0.5
vogn,robust,0,0.08,0.25,0.1,50,0.96,0.62,0.38,0.3541666666666667,48,0.0724885565042496,0.1789709669351578,0.01909653611310843,0.030731266901186702,0.011634730788078272,0.006857985962924699,0.019611355423249974,-0.012753369460325275,0.06925884425640107,0.2483185464143753,0.17905970215797423,0.26496156524209413,0.16594463490670727,0.09901693033538686,50.0,0.12072537648958143,0.0,0.49912337565837744,0.10951547303271443,0.5480861500375848,0.43857067700487035,0.04026525872362065,0.37556328330423305,160.5,0.52,0.36,0.0,0.0,0.0,0.0,0.9924999999999999,0.12,0.48,0.4,0.1,0.6,0.30000000000000004,0.0,0.6,0.4
vogn,robust,0,0.08,0.25,0.15,50,0.96,0.3,0.7,0.6875,48,0.0724885565042496,0.38163587689399725,0.01909653611310843,0.036171475798964146,0.017074939685855717,0.011749903789298952,0.04108746281346958,-0.02933755902417063,0.06925884425640107,0.3183641231060028,0.24910527884960174,0.29056555123040173,0.24271385471026102,0.04785169652014071,,,,,,,,,,,,,,,,,,,,,,,,,,
vogn,robust,1,0.08,0.25,0.01,50,0.98,0.94,0.06,0.04081632653061224,49,0.07638501942157744,0.05778407454490664,0.016827648955395628,0.02006334839773589,0.003235699442340263,-0.0030881166458129883,0.0038538720034045197,-0.0069419886492175075,0.06865698635578156,0.0885500168800354,0.019893030524253844,0.010136455297470093,0.02231832704645522,-0.012181871748985128,50.0,0.9182521284497891,1.0,0.9261748224496971,0.844752128449789,0.937547963860643,0.09279583541085394,0.04718302957224295,0.00797361290251592,119.48,0.9,0.08,0.301541095890411,1.0,1.0,1.0,1.0,0.9,0.06,0.03999999999999998,0.84,0.1,0.060000000000000026,0.0,0.1,0.9
vogn,robust,1,0.08,0.25,0.03,50,0.98,0.86,0.14,0.12244897959183673,49,0.07638501942157744,0.11556553184986118,0.016827648955395628,0.023655835020499318,0.00682818606510369,-0.007859321931997934,0.009728542420921953,-0.01758786435291989,0.06865698635578156,0.10137215435504913,0.032715167999267575,0.0354950875043869,0.03753923330196114,-0.00204414579757424,,,,,,,,,,,,,,,,,,,,,,,,,,
vogn,robust,1,0.08,0.25,0.05,50,0.98,0.84,0.16,0.14285714285714285,49,0.07638501942157744,0.15259727954864505,0.016827648955395628,0.025997144547783506,0.009169495592387878,-0.04250866387571607,0.018903098870213495,-0.06141176274592956,0.06865698635578156,0.13276714324951172,0.06411015689373016,-0.033992150000163486,0.0879276678675697,-0.12191981786773318,50.0,0.6251198015159792,0.9833333333333333,0.7779539984409183,0.5674892899661566,0.8062174900399435,0.23872820007378695,0.055788205536434106,0.15257254617947005,154.26,0.8,0.16,0.0,0.09253980007404661,0.9833333333333333,1.0,1.0,0.6,0.2,0.2,0.52,0.28,0.19999999999999996,0.0,0.3,0.7
vogn,robust,1,0.08,0.25,0.07,50,0.98,0.74,0.26,0.24489795918367346,49,0.07638501942157744,0.1383600860834122,0.016827648955395628,0.027187481077107806,0.010359832121712176,-0.01920152384263929,0.02135419953180404,-0.040555723374443325,0.06865698635578156,0.17283521831035614,0.10417823195457458,0.10484334329764049,0.11429250562513196,-0.009449162327491475,50.0,0.4186485985543467,0.018410792747075966,0.651845328341714,0.38191216684446366,0.6883463057943721,0.3064341389499083,0.04752729831258586,0.23423225679865772,158.48,0.66,0.22,0.0,0.0,0.018410792747075966,1.0,1.0,0.4,0.36,0.24,0.34,0.38,0.2799999999999999,0.0,0.38,0.62
vogn,robust,1,0.08,0.25,0.08,50,0.98,0.7,0.3,0.2857142857142857,49,0.07638501942157744,0.2374327576160431,0.016827648955395628,0.027628464083391008,0.01080081512799538,-0.01990542877631794,0.024612358064418062,-0.044517786840736,0.06865698635578156,0.18618656039237977,0.11752957403659821,0.12803866820675985,0.12486060857772827,0.0031780596290315877,50.0,0.31359954621515074,0.0,0.6004950419190758,0.28407097478657933,0.640384275873527,0.3563133010869477,0.05022309870443592,0.2833309720732266,169.82,0.58,0.28,0.0,0.0,0.0,0.7722602739726028,1.0,0.3,0.38,0.31999999999999995,0.2,0.46,0.34,0.0,0.46,0.54
vogn,robust,1,0.08,0.25,0.1,50,0.98,0.6,0.4,0.3877551020408163,49,0.07638501942157744,0.29042068123817444,0.016827648955395628,0.029589178664273276,0.012761529708877648,0.0002535815582345286,0.02256976328664351,-0.022316181728408983,0.06865698635578156,0.20085283875465393,0.13219585239887238,0.14685943409016258,0.13717960516611735,0.00967982892404523,50.0,0.12118869012711667,0.0,0.4899535830077102,0.10901169897667419,0.5369075507972116,0.42789585182053747,0.04194214532943743,0.36623399028525455,159.5,0.5,0.36,0.0,0.0,0.0,0.0,0.9958715596330275,0.12,0.52,0.36,0.08,0.58,0.3400000000000001,0.0,0.58,0.42000000000000004
vogn,robust,1,0.08,0.25,0.15,50,0.98,0.32,0.68,0.673469387755102,49,0.07638501942157744,0.4189581745862961,0.016827648955395628,0.029187641165586923,0.012359992210191293,0.002590365709798113,0.036078061731046884,-0.03348769602124877,0.06865698635578156,0.2665216380357742,0.19786465167999268,0.21071454792311697,0.20275040715932846,0.007964140763788513,,,,,,,,,,,,,,,,,,,,,,,,,,
vogn,robust,2,0.08,0.25,0.01,50,0.92,0.92,0.08,0.0,46,0.08190454602241518,0.06736872971057892,0.019374399500113243,0.02312075461172874,0.0037463551116155,,0.0057753602396066655,,0.07747014403343201,0.08887953460216522,0.011409390568733215,,0.020738424166389133,,50.0,0.8962558387966354,1.0,0.903073727794586,0.8257558387966353,0.915073727794586,0.08931788899795041,0.04424991061548947,0.00680295848742122,111.8,0.92,0.08,0.03608490566037739,1.0,1.0,1.0,1.0,0.9,0.08,0.019999999999999976,0.84,0.12,0.040000000000000036,0.0,0.12,0.88
vogn,robust,2,0.08,0.25,0.03,50,0.92,0.86,0.14,0.06521739130434782,46,0.08190454602241518,0.07397053003311156,0.019374399500113243,0.02478278901834255,0.005408389518229304,0.006531253457069397,0.011468099588534788,-0.004936846131465391,0.07747014403343201,0.1047547698020935,0.0272846257686615,0.145978311697642,0.04584312161733938,0.10013519008030261,,,,,,,,,,,,,,,,,,,,,,,,,,
vogn,robust,2,0.08,0.25,0.05,50,0.92,0.82,0.18,0.10869565217391304,46,0.08190454602241518,0.15556417465209957,0.019374399500113243,0.0295762139354688,0.010201814435355559,-0.02485067881643772,0.023763887402406425,-0.04861456621884415,0.07747014403343201,0.13681193232536315,0.05934178829193115,0.13296570181846618,0.09051016554599856,0.04245553627246762,50.0,0.6347824928911543,0.9448013524936602,0.7246985061456787,0.5770181616809632,0.7538136323743752,0.17679547069341198,0.05543843475510544,0.08805449502291773,155.6,0.78,0.2,0.0,0.0992178245418438,0.9448013524936602,1.0,1.0,0.64,0.28,0.07999999999999996,0.46,0.34,0.2,0.0,0.34,0.6599999999999999
vogn,robust,2,0.08,0.25,0.07,50,0.92,0.68,0.32,0.2608695652173913,46,0.08190454602241518,0.21631687104701997,0.019374399500113243,0.027670042157708394,0.00829564265759515,0.024728000348356243,0.014904754388253515,0.009823245960102728,0.07747014403343201,0.1692487746477127,0.0917786306142807,0.3008153513073921,0.07509889322168686,0.22571645808570526,50.0,0.41792205253656517,0.05527223638818057,0.6100071153316672,0.3802450613861227,0.6480256392952073,0.2677805779090846,0.04906458478634984,0.19280942895844394,163.66,0.64,0.3,0.0,0.0,0.05527223638818057,0.9977064220183487,1.0,0.42,0.4,0.18000000000000005,0.32,0.44,0.23999999999999994,0.0,0.46,0.54
vogn,robust,2,0.08,0.25,0.08,50,0.92,0.66,0.34,0.2826086956521739,46,0.08190454602241518,0.21829808533191683,0.019374399500113243,0.02398375075936201,0.004609351259248768,0.0053479591515497304,0.017169515885788356,-0.011821556734238625,0.07747014403343201,0.1727479261159897,0.09527778208255767,0.2403249809375176,0.09872491431958748,0.14160006661793012,50.0,0.30088299905416116,0.0,0.5540270514769623,0.26970675987241455,0.5928533948583515,0.32314663498593693,0.0511259359033635,0.2565263226911232,161.14,0.6,0.36,0.0,0.0,0.0,0.6506849315068494,1.0,0.26,0.44,0.3,0.2,0.5,0.30000000000000004,0.0,0.5,0.5
vogn,robust,2,0.08,0.25,0.1,50,0.92,0.58,0.42,0.3695652173913043,46,0.08190454602241518,0.26050535380840306,0.019374399500113243,0.02142812313126342,0.0020537236311501763,0.0031581516782085493,0.016387075045976963,-0.013228923367768413,0.07747014403343201,0.18922130644321442,0.1117511624097824,0.24550880930002997,0.10615240499891083,0.13935640430111912,50.0,0.12892278410309557,0.0,0.4945973042139531,0.11565962620835872,0.5390989824417445,0.42343935623338574,0.04093796175689418,0.363448349917523,151.18,0.48,0.42,0.0,0.0,0.0,0.0,1.0,0.12,0.52,0.36,0.12,0.56,0.31999999999999995,0.0,0.56,0.43999999999999995
vogn,robust,2,0.08,0.25,0.15,50,0.92,0.34,0.66,0.6304347826086957,46,0.08190454602241518,0.42284208178520205,0.019374399500113243,0.03471933696818913,0.015344937468075885,0.014536828400390561,0.04623025484242786,-0.0316934264420373,0.07747014403343201,0.26797789335250854,0.19050774931907655,0.2568184219557664,0.22380485955406637,0.0330135624017,,,,,,,,,,,,,,,,,,,,,,,,,,
vogn,robust,3,0.08,0.25,0.01,50,0.96,0.94,0.06,0.020833333333333332,48,0.0673549288511276,0.07083203077316282,0.017066630261639227,0.01984180769686241,0.0027751774352231845,-0.02445816993713379,0.00430990478263671,-0.028768074719770498,0.05907897174358368,0.07177765369415283,0.012698681950569153,0.049726516008377075,0.016478282340029453,0.03324823366834762,50.0,0.9267094738205662,1.0,0.9317937438394478,0.8535983627094549,0.9404672754946728,0.08686891278521763,0.044100278790050594,0.004650669591495498,110.7,0.94,0.06,0.26951933352764024,1.0,1.0,1.0,1.0,0.92,0.06,0.019999999999999962,0.86,0.08,0.06000000000000001,0.0,0.08,0.92
