family,condition,train_eps,rob_lam,eps,score,variant,target,n_seeds_present,metric,mean,sd,se,ci_low,ci_high,n_valid
mc_dropout,robust,0.08,0.25,0.07,one_minus_confidence,delta,cert_fail_tau0.5,5,auprc,0.8680555555555556,0.16256527653777259,0.08128263826888629,0.6094142005839593,1.1266969105271518,4
mc_dropout,robust,0.08,0.25,0.07,one_minus_confidence,delta,cert_fail_tau0.5,5,prevalence,0.038945420906567996,0.023775362894233203,0.010632665524246316,0.009429141411260226,0.06846170040187577,5
mc_dropout,robust,0.08,0.25,0.07,one_minus_confidence,delta,cert_fail_tau0.5,5,neg_spearman_p_safe,,,,,,0
mc_dropout,robust,0.08,0.25,0.07,one_minus_confidence,delta,cert_fail_tau0.5,5,neg_spearman_p_safe_optimistic,,,,,,0
mc_dropout,robust,0.08,0.25,0.07,one_minus_confidence,delta,cert_fail_tau0.9,5,auroc,1.0,0.0,0.0,1.0,1.0,5
mc_dropout,robust,0.08,0.25,0.07,one_minus_confidence,delta,cert_fail_tau0.9,5,auprc,1.0,0.0,0.0,1.0,1.0,5
mc_dropout,robust,0.08,0.25,0.07,one_minus_confidence,delta,cert_fail_tau0.9,5,prevalence,0.116149136312136,0.02045543644353619,0.009147949279434691,0.09075442911242529,0.1415438435118467,5
mc_dropout,robust,0.08,0.25,0.07,one_minus_confidence,delta,cert_fail_tau0.9,5,neg_spearman_p_safe,,,,,,0
mc_dropout,robust,0.08,0.25,0.07,one_minus_confidence,delta,cert_fail_tau0.9,5,neg_spearman_p_safe_optimistic,,,,,,0
mc_dropout,robust,0.08,0.25,0.07,one_minus_confidence,delta,cert_fail_tau0.95,5,auroc,,,,,,0
mc_dropout,robust,0.08,0.25,0.07,one_minus_confidence,delta,cert_fail_tau0.95,5,auprc,1.0,0.0,0.0,1.0,1.0,5
mc_dropout,robust,0.08,0.25,0.07,one_minus_confidence,delta,cert_fail_tau0.95,5,prevalence,1.0,0.0,0.0,1.0,1.0,5
mc_dropout,robust,0.08,0.25,0.07,one_minus_confidence,delta,cert_fail_tau0.95,5,neg_spearman_p_safe,,,,,,0
mc_dropout,robust,0.08,0.25,0.07,one_minus_confidence,delta,cert_fail_tau0.95,5,neg_spearman_p_safe_optimistic,,,,,,0
mc_dropout,robust,0.08,0.25,0.08,mutual_information,adv,adv_error,5,auroc,0.942298309178744,0.027284263192087016,0.012201893442700394,0.9084258529818078,0.9761707653756803,5
mc_dropout,robust,0.08,0.25,0.08,mutual_information,adv,adv_error,5,auprc,0.6834917027417028,0.13061321682916743,0.05841200631798758,0.5213399732029693,0.8456434322804363,5
mc_dropout,robust,0.08,0.25,0.08,mutual_information,adv,adv_error,5,prevalence,0.08,0.024494897427831782,0.010954451150103323,0.049590443607313184,0.11040955639268682,5
mc_dropout,robust,0.08,0.25,0.08,mutual_information,adv,adv_error,5,neg_spearman_p_safe,0.7679068050547936,0.02531704036638722,0.0113221246496696,0.7364765870273108,0.7993370230822764,5
mc_dropout,robust,0.08,0.25,0.08,mutual_information,adv,adv_error,5,neg_spearman_p_safe_optimistic,0.6703269988721248,0.07368664709238647,0.03295367038652267,0.5788476098791379,0.7618063878651117,5
mc_dropout,robust,0.08,0.25,0.08,mutual_information,adv,cert_fail_tau0.5,5,auroc,0.9475422832980973,0.03433916727183839,0.015356942462113327,0.9049114110232708,0.9901731555729238,5
mc_dropout,robust,0.08,0.25,0.08,mutual_information,adv,cert_fail_tau0.5,5,auprc,0.7241269841269842,0.21221115118752498,0.0949037119277582,0.46067427981552744,0.9875796884384409,5
mc_dropout,robust,0.08,0.25,0.08,mutual_information,adv,cert_fail_tau0.5,5,prevalence,0.06788247213779128,0.026138909489970122,0.01168967569545751,0.03543193240720124,0.10033301186838131,5
mc_dropout,robust,0.08,0.25,0.08,mutual_information,adv,cert_fail_tau0.5,5,neg_spearman_p_safe,,,,,,0
mc_dropout,robust,0.08,0.25,0.08,mutual_information,adv,cert_fail_tau0.5,5,neg_spearman_p_safe_optimistic,,,,,,0
mc_dropout,robust,0.08,0.25,0.08,mutual_information,adv,cert_fail_tau0.9,5,auroc,0.9859943977591037,0.012244424542736065,0.005475873124584924,0.9707933739652559,1.0011954215529515,5
mc_dropout,robust,0.08,0.25,0.08,mutual_information,adv,cert_fail_tau0.9,5,auprc,0.9530952380952382,0.030509654246935882,0.013644332173232757,0.9152185719823441,0.9909719042081323,5
mc_dropout,robust,0.08,0.25,0.08,mutual_information,adv,cert_fail_tau0.9,5,prevalence,0.14613464555698188,0.02551761369484262,0.011411823769049534,0.11445542277410038,0.1778138683398634,5
mc_dropout,robust,0.08,0.25,0.08,mutual_information,adv,cert_fail_tau0.9,5,neg_spearman_p_safe,,,,,,0
mc_dropout,robust,0.08,0.25,0.08,mutual_information,adv,cert_fail_tau0.9,5,neg_spearman_p_safe_optimistic,,,,,,0
mc_dropout,robust,0.08,0.25,0.08,mutual_information,adv,cert_fail_tau0.95,5,auroc,,,,,,0
mc_dropout,robust,0.08,0.25,0.08,mutual_information,adv,cert_fail_tau0.95,5,auprc,1.0,0.0,0.0,1.0,1.0,5
mc_dropout,robust,0.08,0.25,0.08,mutual_information,adv,cert_fail_tau0.95,5,prevalence,1.0,0.0,0.0,1.0,1.0,5
mc_dropout,robust,0.08,0.25,0.08,mutual_information,adv,cert_fail_tau0.95,5,neg_spearman_p_safe,,,,,,0
mc_dropout,robust,0.08,0.25,0.08,mutual_information,adv,cert_fail_tau0.95,5,neg_spearman_p_safe_optimistic,,,,,,0
mc_dropout,robust,0.08,0.25,0.08,mutual_information,clean,adv_error,5,auroc,0.953066425120773,0.025233974923797756,0.011284976654427372,0.9217393299280826,0.9843935203134634,5
mc_dropout,robust,0.08,0.25,0.08,mutual_information,clean,adv_error,5,auprc,0.6980104323780795,0.14262889431612435,0.06378558064929749,0.5209416604956296,0.8750792042605293,5
mc_dropout,robust,0.08,0.25,0.08,mutual_information,clean,adv_error,5,prevalence,0.08,0.024494897427831782,0.010954451150103323,0.049590443607313184,0.11040955639268682,5
mc_dropout,robust,0.08,0.25,0.08,mutual_information,clean,adv_error,5,neg_spearman_p_safe,0.5209334218641952,0.06844900462243475,0.030611325465592285,0.435956382371711,0.6059104613566794,5
mc_dropout,robust,0.08,0.25,0.08,mutual_information,clean,adv_error,5,neg_spearman_p_safe_optimistic,0.5243967052263483,0.05892097633947683,0.026350261679145382,0.4512483788050407,0.5975450316476558,5
mc_dropout,robust,0.08,0.25,0.08,mutual_information,clean,cert_fail_tau0.5,5,auroc,0.9664816772374912,0.020237514255710177,0.009050491514277803,0.941357512793856,0.9916058416811264,5
mc_dropout,robust,0.08,0.25,0.08,mutual_information,clean,cert_fail_tau0.5,5,auprc,0.7789285714285714,0.12744741256895545,0.05699621561212909,0.620707076889301,0.9371500659678418,5
mc_dropout,robust,0.08,0.25,0.08,mutual_information,clean,cert_fail_tau0.5,5,prevalence,0.06788247213779128,0.026138909489970122,0.01168967569545751,0.03543193240720124,0.10033301186838131,5
mc_dropout,robust,0.08,0.25,0.08,mutual_information,clean,cert_fail_tau0.5,5,neg_spearman_p_safe,,,,,,0
mc_dropout,robust,0.08,0.25,0.08,mutual_information,clean,cert_fail_tau0.5,5,neg_spearman_p_safe_optimistic,,,,,,0
mc_dropout,robust,0.08,0.25,0.08,mutual_information,clean,cert_fail_tau0.9,5,auroc,0.952629325923918,0.036065553256136695,0.016129005745372106,0.9078552059747651,0.997403445873071,5
mc_dropout,robust,0.08,0.25,0.08,mutual_information,clean,cert_fail_tau0.9,5,auprc,0.8146410887587358,0.13640717092960966,0.06100314136340807,0.645296368333915,0.9839858091835565,5
mc_dropout,robust,0.08,0.25,0.08,mutual_information,clean,cert_fail_tau0.9,5,prevalence,0.14613464555698188,0.02551761369484262,0.011411823769049534,0.11445542277410038,0.1778138683398634,5
mc_dropout,robust,0.08,0.25,0.08,mutual_information,clean,cert_fail_tau0.9,5,neg_spearman_p_safe,,,,,,0
mc_dropout,robust,0.08,0.25,0.08,mutual_information,clean,cert_fail_tau0.9,5,neg_spearman_p_safe_optimistic,,,,,,0
mc_dropout,robust,0.08,0.25,0.08,mutual_information,clean,cert_fail_tau0.95,5,auroc,,,,,,0
mc_dropout,robust,0.08,0.25,0.08,mutual_information,clean,cert_fail_tau0.95,5,auprc,1.0,0.0,0.0,1.0,1.0,5
mc_dropout,robust,0.08,0.25,0.08,mutual_information,clean,cert_fail_tau0.95,5,prevalence,1.0,0.0,0.0,1.0,1.0,5
mc_dropout,robust,0.08,0.25,0.08,mutual_information,clean,cert_fail_tau0.95,5,neg_spearman_p_safe,,,,,,0
mc_dropout,robust,0.08,0.25,0.08,mutual_information,clean,cert_fail_tau0.95,5,neg_spearman_p_safe_optimistic,,,,,,0
mc_dropout,robust,0.08,0.25,0.08,mutual_information,delta,adv_error,5,auroc,0.8930785024154589,0.06352642028738249,0.028409878825961795,0.814212678794589,0.9719443260363289,5
mc_dropout,robust,0.08,0.25,0.08,mutual_information,delta,adv_error,5,auprc,0.47839896214896216,0.04703893635006445,0.021036451853605993,0.4200017718033519,0.5367961524945724,5
mc_dropout,robust,0.08,0.25,0.08,mutual_information,delta,adv_error,5,prevalence,0.08,0.024494897427831782,0.010954451150103323,0.049590443607313184,0.11040955639268682,5
mc_dropout,robust,0.08,0.25,0.08,mutual_information,delta,adv_error,5,neg_spearman_p_safe,0.759221551861622,0.04854568064686179,0.02171028838807578,0.6989537912963236,0.8194893124269204,5
mc_dropout,robust,0.08,0.25,0.08,mutual_information,delta,adv_error,5,neg_spearman_p_safe_optimistic,0.6393647882692075,0.1075262438060588,0.048087198103112634,0.5058747263349669,0.7728548502034481,5
mc_dropout,robust,0.08,0.25,0.08,mutual_information,delta,cert_fail_tau0.5,5,auroc,0.898044397463002,0.06760219718333825,0.030232621666057828,0.8141186397180254,0.9819701552079786,5
mc_dropout,robust,0.08,0.25,0.08,mutual_information,delta,cert_fail_tau0.5,5,auprc,0.5531650196781775,0.2622848766529898,0.11729736273324652,0.22754754073068523,0.8787824986256698,5
mc_dropout,robust,0.08,0.25,0.08,mutual_information,delta,cert_fail_tau0.5,5,prevalence,0.06788247213779128,0.026138909489970122,0.01168967569545751,0.03543193240720124,0.10033301186838131,5
mc_dropout,robust,0.08,0.25,0.08,mutual_information,delta,cert_fail_tau0.5,5,neg_spearman_p_safe,,,,,,0
mc_dropout,robust,0.08,0.25,0.08,mutual_information,delta,cert_fail_tau0.5,5,neg_spearman_p_safe_optimistic,,,,,,0
mc_dropout,robust,0.08,0.25,0.08,mutual_information,delta,cert_fail_tau0.9,5,auroc,0.9618360892744194,0.037103079431797394,0.01659300155681465,0.9157739169527019,1.007898261596137,5
mc_dropout,robust,0.08,0.25,0.08,mutual_information,delta,cert_fail_tau0.9,5,auprc,0.8871370851370852,0.07804959210111274,0.034904838710843746,0.790241252875783,0.9840329173983875,5
mc_dropout,robust,0.08,0.25,0.08,mutual_information,delta,cert_fail_tau0.9,5,prevalence,0.14613464555698188,0.02551761369484262,0.011411823769049534,0.11445542277410038,0.1778138683398634,5
mc_dropout,robust,0.08,0.25,0.08,mutual_information,delta,cert_fail_tau0.9,5,neg_spearman_p_safe,,,,,,0
mc_dropout,robust,0.08,0.25,0.08,mutual_information,delta,cert_fail_tau0.9,5,neg_spearman_p_safe_optimistic,,,,,,0
mc_dropout,robust,0.08,0.25,0.08,mutual_information,delta,cert_fail_tau0.95,5,auroc,,,,,,0
mc_dropout,robust,0.08,0.25,0.08,mutual_information,delta,cert_fail_tau0.95,5,auprc,1.0,0.0,0.0,1.0,1.0,5
mc_dropout,robust,0.08,0.25,0.08,mutual_information,delta,cert_fail_tau0.95,5,prevalence,1.0,0.0,0.0,1.0,1.0,5
mc_dropout,robust,0.08,0.25,0.08,mutual_information,delta,cert_fail_tau0.95,5,neg_spearman_p_safe,,,,,,0
mc_dropout,robust,0.08,0.25,0.08,mutual_information,delta,cert_fail_tau0.95,5,neg_spearman_p_safe_optimistic,,,,,,0
mc_dropout,robust,0.08,0.25,0.08,one_minus_confidence,adv,adv_error,5,auroc,0.9373454106280192,0.039229940726874135,0.017544162843715613,0.8886428145738647,0.9860480066821737,5
mc_dropout,robust,0.08,0.25,0.08,one_minus_confidence,adv,adv_error,5,auprc,0.5760094160225739,0.12135653840682874,0.05427229387834662,0.42534952821628375,0.7266693038288641,5
mc_dropout,robust,0.08,0.25,0.08,one_minus_confidence,adv,adv_error,5,prevalence,0.08,0.024494897427831782,0.010954451150103323,0.049590443607313184,0.11040955639268682,5
mc_dropout,robust,0.08,0.25,0.08,one_minus_confidence,adv,adv_error,5,neg_spearman_p_safe,0.788949756237969,0.041855277133002196,0.018718248977297083,0.7369878970769923,0.8409116153989458,5
mc_dropout,robust,0.08,0.25,0.08,one_minus_confidence,adv,adv_error,5,neg_spearman_p_safe_optimistic,0.6568904080688649,0.060056731058854985,0.026858186630804533,0.5823320819817515,0.7314487341559783,5
mc_dropout,robust,0.08,0.25,0.08,one_minus_confidence,adv,cert_fail_tau0.5,5,auroc,0.9564482029598308,0.03232303473051694,0.014455300579304494,0.9163202885516816,0.99657611736798,5
mc_dropout,robust,0.08,0.25,0.08,one_minus_confidence,adv,cert_fail_tau0.5,5,auprc,0.8329040404040404,0.11197208608140827,0.05007543921209739,0.6938946211512581,0.9719134596568227,5
mc_dropout,robust,0.08,0.25,0.08,one_minus_confidence,adv,cert_fail_tau0.5,5,prevalence,0.06788247213779128,0.026138909489970122,0.01168967569545751,0.03543193240720124,0.10033301186838131,5
mc_dropout,robust,0.08,0.25,0.08,one_minus_confidence,adv,cert_fail_tau0.5,5,neg_spearman_p_safe,,,,,,0
mc_dropout,robust,0.08,0.25,0.08,one_minus_confidence,adv,cert_fail_tau0.5,5,neg_spearman_p_safe_optimistic,,,,,,0
mc_dropout,robust,0.08,0.25,0.08,one_minus_confidence,adv,cert_fail_tau0.9,5,auroc,0.9937149859943977,0.009385533428957515,0.004197338150449139,0.9820631752887509,1.0053667967000446,5
mc_dropout,robust,0.08,0.25,0.08,one_minus_confidence,adv,cert_fail_tau0.9,5,auprc,0.9797619047619047,0.02842222949122219,0.012710807442894417,0.9444767033004299,1.0150471062233797,5
mc_dropout,robust,0.08,0.25,0.08,one_minus_confidence,adv,cert_fail_tau0.9,5,prevalence,0.14613464555698188,0.02551761369484262,0.011411823769049534,0.11445542277410038,0.1778138683398634,5
mc_dropout,robust,0.08,0.25,0.08,one_minus_confidence,adv,cert_fail_tau0.9,5,neg_spearman_p_safe,,,,,,0
mc_dropout,robust,0.08,0.25,0.08,one_minus_confidence,adv,cert_fail_tau0.9,5,neg_spearman_p_safe_optimistic,,,,,,0
mc_dropout,robust,0.08,0.25,0.08,one_minus_confidence,adv,cert_fail_tau0.95,5,auroc,,,,,,0
mc_dropout,robust,0.08,0.25,0.08,one_minus_confidence,adv,cert_fail_tau0.95,5,auprc,1.0,0.0,0.0,1.0,1.0,5
mc_dropout,robust,0.08,0.25,0.08,one_minus_confidence,adv,cert_fail_tau0.95,5,prevalence,1.0,0.0,0.0,1.0,1.0,5
mc_dropout,robust,0.08,0.25,0.08,one_minus_confidence,adv,cert_fail_tau0.95,5,neg_spearman_p_safe,,,,,,0
mc_dropout,robust,0.08,0.25,0.08,one_minus_confidence,adv,cert_fail_tau0.95,5,neg_spearman_p_safe_optimistic,,,,,,0
mc_dropout,robust,0.08,0.25,0.08,one_minus_confidence,clean,adv_error,5,auroc,0.9522850241545895,0.03159534597350108,0.014129868273874538,0.9130605098263138,0.9915095384828652,5
mc_dropout,robust,0.08,0.25,0.08,one_minus_confidence,clean,adv_error,5,auprc,0.7032885154061626,0.19661834065341297,0.08793039506484836,0.45919373870614355,0.9473832921061816,5
mc_dropout,robust,0.08,0.25,0.08,one_minus_confidence,clean,adv_error,5,prevalence,0.08,0.024494897427831782,0.010954451150103323,0.049590443607313184,0.11040955639268682,5
mc_dropout,robust,0.08,0.25,0.08,one_minus_confidence,clean,adv_error,5,neg_spearman_p_safe,0.5219160672618706,0.06457070421715515,0.02887689679691825,0.4417538017536255,0.6020783327701156,5
mc_dropout,robust,0.08,0.25,0.08,one_minus_confidence,clean,adv_error,5,neg_spearman_p_safe_optimistic,0.5181592738078784,0.05508183354085553,0.02463334482453618,0.449777108574966,0.5865414390407908,5
mc_dropout,robust,0.08,0.25,0.08,one_minus_confidence,clean,cert_fail_tau0.5,5,auroc,0.9633985200845666,0.02093875621921776,0.00936409645409348,0.9374037883280031,0.9893932518411301,5
mc_dropout,robust,0.08,0.25,0.08,one_minus_confidence,clean,cert_fail_tau0.5,5,auprc,0.7559199134199134,0.1534639170756218,0.06863115013489621,0.5653998406454415,0.9464399861943853,5
mc_dropout,robust,0.08,0.25,0.08,one_minus_confidence,clean,cert_fail_tau0.5,5,prevalence,0.06788247213779128,0.026138909489970122,0.01168967569545751,0.03543193240720124,0.10033301186838131,5
mc_dropout,robust,0.08,0.25,0.08,one_minus_confidence,clean,cert_fail_tau0.5,5,neg_spearman_p_safe,,,,,,0
mc_dropout,robust,0.08,0.25,0.08,one_minus_confidence,clean,cert_fail_tau0.5,5,neg_spearman_p_safe_optimistic,,,,,,0
mc_dropout,robust,0.08,0.25,0.08,one_minus_confidence,clean,cert_fail_tau0.9,5,auroc,0.9467732334869432,0.03167018101130605,0.014163335520200673,0.9074558140828661,0.9860906528910203,5
mc_dropout,robust,0.08,0.25,0.08,one_minus_confidence,clean,cert_fail_tau0.9,5,auprc,0.7749188665365135,0.1036579423146877,0.046357241084678716,0.6462311652854454,0.9036065677875816,5
mc_dropout,robust,0.08,0.25,0.08,one_minus_confidence,clean,cert_fail_tau0.9,5,prevalence,0.14613464555698188,0.02551761369484262,0.011411823769049534,0.11445542277410038,0.1778138683398634,5
mc_dropout,robust,0.08,0.25,0.08,one_minus_confidence,clean,cert_fail_tau0.9,5,neg_spearman_p_safe,,,,,,0
mc_dropout,robust,0.08,0.25,0.08,one_minus_confidence,clean,cert_fail_tau0.9,5,neg_spearman_p_safe_optimistic,,,,,,0
mc_dropout,robust,0.08,0.25,0.08,one_minus_confidence,clean,cert_fail_tau0.95,5,auroc,,,,,,0
mc_dropout,robust,0.08,0.25,0.08,one_minus_confidence,clean,cert_fail_tau0.95,5,auprc,1.0,0.0,0.0,1.0,1.0,5
mc_dropout,robust,0.08,0.25,0.08,one_minus_confidence,clean,cert_fail_tau0.95,5,prevalence,1.0,0.0,0.0,1.0,1.0,5
mc_dropout,robust,0.08,0.25,0.08,one_minus_confidence,clean,cert_fail_tau0.95,5,neg_spearman_p_safe,,,,,,0
mc_dropout,robust,0.08,0.25,0.08,one_minus_confidence,clean,cert_fail_tau0.95,5,neg_spearman_p_safe_optimistic,,,,,,0
mc_dropout,robust,0.08,0.25,0.08,one_minus_confidence,delta,adv_error,5,auroc,0.9191666666666667,0.05017204902854152,0.022437622439654224,0.8568798267741866,0.9814535065591468,5
mc_dropout,robust,0.08,0.25,0.08,one_minus_confidence,delta,adv_error,5,auprc,0.5692910216718267,0.14363269928409994,0.06423449587820657,0.39097606111392524,0.7476059822297281,5
mc_dropout,robust,0.08,0.25,0.08,one_minus_confidence,delta,adv_error,5,prevalence,0.08,0.024494897427831782,0.010954451150103323,0.049590443607313184,0.11040955639268682,5
mc_dropout,robust,0.08,0.25,0.08,one_minus_confidence,delta,adv_error,5,neg_spearman_p_safe,0.7863154468580325,0.04098017501526763,0.01832689141279538,0.7354399962961125,0.8371908974199525,5
mc_dropout,robust,0.08,0.25,0.08,one_minus_confidence,delta,adv_error,5,neg_spearman_p_safe_optimistic,0.6492494454557234,0.06958045802414796,0.031117326809513107,0.562867746232515,0.7356311446789318,5
mc_dropout,robust,0.08,0.25,0.08,one_minus_confidence,delta,cert_fail_tau0.5,5,auroc,0.9358615221987314,0.03995991015770015,0.017870615097480377,0.886252694688126,0.9854703497093369,5
mc_dropout,robust,0.08,0.25,0.08,one_minus_confidence,delta,cert_fail_tau0.5,5,auprc,0.7910294117647059,0.1315205761732347,0.05881778975265839,0.6277512274113262,0.9543075961180856,5
mc_dropout,robust,0.08,0.25,0.08,one_minus_confidence,delta,cert_fail_tau0.5,5,prevalence,0.06788247213779128,0.026138909489970122,0.01168967569545751,0.03543193240720124,0.10033301186838131,5
mc_dropout,robust,0.08,0.25,0.08,one_minus_confidence,delta,cert_fail_tau0.5,5,neg_spearman_p_safe,,,,,,0
mc_dropout,robust,0.08,0.25,0.08,one_minus_confidence,delta,cert_fail_tau0.5,5,neg_spearman_p_safe_optimistic,,,,,,0
mc_dropout,robust,0.08,0.25,0.08,one_minus_confidence,delta,cert_fail_tau0.9,5,auroc,0.9854883324297461,0.012207190887944764,0.005459221727952102,0.9703335329129511,1.0006431319465412,5
mc_dropout,robust,0.08,0.25,0.08,one_minus_confidence,delta,cert_fail_tau0.9,5,auprc,0.9487973137973139,0.036440530346098496,0.016296700598004036,0.9035576729372548,0.9940369546573731,5
mc_dropout,robust,0.08,0.25,0.08,one_minus_confidence,delta,cert_fail_tau0.9,5,prevalence,0.14613464555698188,0.02551761369484262,0.011411823769049534,0.11445542277410038,0.1778138683398634,5
mc_dropout,robust,0.08,0.25,0.08,one_minus_confidence,delta,cert_fail_tau0.9,5,neg_spearman_p_safe,,,,,,0
mc_dropout,robust,0.08,0.25,0.08,one_minus_confidence,delta,cert_fail_tau0.9,5,neg_spearman_p_safe_optimistic,,,,,,0
mc_dropout,robust,0.08,0.25,0.08,one_minus_confidence,delta,cert_fail_tau0.95,5,auroc,,,,,,0
mc_dropout,robust,0.08,0.25,0.08,one_minus_confidence,delta,cert_fail_tau0.95,5,auprc,1.0,0.0,0.0,1.0,1.0,5
mc_dropout,robust,0.08,0.25,0.08,one_minus_confidence,delta,cert_fail_tau0.95,5,prevalence,1.0,0.0,0.0,1.0,1.0,5
mc_dropout,robust,0.08,0.25,0.08,one_minus_confidence,delta,cert_fail_tau0.95,5,neg_spearman_p_safe,,,,,,0
mc_dropout,robust,0.08,0.25,0.08,one_minus_confidence,delta,cert_fail_tau0.95,5,neg_spearman_p_safe_optimistic,,,,,,0
mc_dropout,robust,0.08,0.25,0.1,mutual_information,adv,adv_error,5,auroc,0.6960386086781436,0.039095229997434276,0.017483918374050392,0.6475032512717798,0.7445739660845074,5
mc_dropout,robust,0.08,0.25,0.1,mutual_information,adv,adv_error,5,auprc,0.25300317422493535,0.043944326340413425,0.019652500184519795,0.1984478337127084,0.3075585147371623,5
mc_dropout,robust,0.08,0.25,0.1,mutual_information,adv,adv_error,5,prevalence,0.136,0.026076809620810597,0.0116619037896906,0.10362655507981891,0.1683734449201811,5
mc_dropout,robust,0.08,0.25,0.1,mutual_information,adv,adv_error,5,neg_spearman_p_safe,0.6731811626725303,0.08159335186597749,0.036489656256876994,0.5718858769034397,0.7744764484416208,5
