family,train_eps,rob_lam,eps,score,variant,target,metric,direction,mean,sd,se,ci_low,ci_high,n_valid
deterministic,0.08,0.25,0.01,mutual_information,delta,cert_fail_tau0.9,auprc,robust-standard,,,,,,0
deterministic,0.08,0.25,0.01,mutual_information,delta,cert_fail_tau0.9,auroc,robust-standard,,,,,,0
deterministic,0.08,0.25,0.01,mutual_information,delta,cert_fail_tau0.9,neg_spearman_p_safe,robust-standard,,,,,,0
deterministic,0.08,0.25,0.01,mutual_information,delta,cert_fail_tau0.9,neg_spearman_p_safe_optimistic,robust-standard,,,,,,0
deterministic,0.08,0.25,0.01,mutual_information,delta,cert_fail_tau0.9,prevalence,robust-standard,-0.012,0.01788854381999832,0.008,-0.034208,0.010207999999999998,5
deterministic,0.08,0.25,0.01,mutual_information,delta,cert_fail_tau0.95,auprc,robust-standard,,,,,,0
deterministic,0.08,0.25,0.01,mutual_information,delta,cert_fail_tau0.95,auroc,robust-standard,,,,,,0
deterministic,0.08,0.25,0.01,mutual_information,delta,cert_fail_tau0.95,neg_spearman_p_safe,robust-standard,,,,,,0
deterministic,0.08,0.25,0.01,mutual_information,delta,cert_fail_tau0.95,neg_spearman_p_safe_optimistic,robust-standard,,,,,,0
deterministic,0.08,0.25,0.01,mutual_information,delta,cert_fail_tau0.95,prevalence,robust-standard,,,,,,0
deterministic,0.08,0.25,0.01,one_minus_confidence,adv,adv_error,auprc,robust-standard,,,,,,0
deterministic,0.08,0.25,0.01,one_minus_confidence,adv,adv_error,auroc,robust-standard,,,,,,0
deterministic,0.08,0.25,0.01,one_minus_confidence,adv,adv_error,neg_spearman_p_safe,robust-standard,,,,,,0
deterministic,0.08,0.25,0.01,one_minus_confidence,adv,adv_error,neg_spearman_p_safe_optimistic,robust-standard,,,,,,0
deterministic,0.08,0.25,0.01,one_minus_confidence,adv,adv_error,prevalence,robust-standard,-0.012,0.01788854381999832,0.008,-0.034208,0.010207999999999998,5
deterministic,0.08,0.25,0.01,one_minus_confidence,adv,cert_fail_tau0.5,auprc,robust-standard,,,,,,0
deterministic,0.08,0.25,0.01,one_minus_confidence,adv,cert_fail_tau0.5,auroc,robust-standard,,,,,,0
deterministic,0.08,0.25,0.01,one_minus_confidence,adv,cert_fail_tau0.5,neg_spearman_p_safe,robust-standard,,,,,,0
deterministic,0.08,0.25,0.01,one_minus_confidence,adv,cert_fail_tau0.5,neg_spearman_p_safe_optimistic,robust-standard,,,,,,0
deterministic,0.08,0.25,0.01,one_minus_confidence,adv,cert_fail_tau0.5,prevalence,robust-standard,-0.012,0.01788854381999832,0.008,-0.034208,0.010207999999999998,5
deterministic,0.08,0.25,0.01,one_minus_confidence,adv,cert_fail_tau0.9,auprc,robust-standard,,,,,,0
deterministic,0.08,0.25,0.01,one_minus_confidence,adv,cert_fail_tau0.9,auroc,robust-standard,,,,,,0
deterministic,0.08,0.25,0.01,one_minus_confidence,adv,cert_fail_tau0.9,neg_spearman_p_safe,robust-standard,,,,,,0
deterministic,0.08,0.25,0.01,one_minus_confidence,adv,cert_fail_tau0.9,neg_spearman_p_safe_optimistic,robust-standard,,,,,,0
deterministic,0.08,0.25,0.01,one_minus_confidence,adv,cert_fail_tau0.9,prevalence,robust-standard,-0.012,0.01788854381999832,0.008,-0.034208,0.010207999999999998,5
deterministic,0.08,0.25,0.01,one_minus_confidence,adv,cert_fail_tau0.95,auprc,robust-standard,,,,,,0
deterministic,0.08,0.25,0.01,one_minus_confidence,adv,cert_fail_tau0.95,auroc,robust-standard,,,,,,0
deterministic,0.08,0.25,0.01,one_minus_confidence,adv,cert_fail_tau0.95,neg_spearman_p_safe,robust-standard,,,,,,0
deterministic,0.08,0.25,0.01,one_minus_confidence,adv,cert_fail_tau0.95,neg_spearman_p_safe_optimistic,robust-standard,,,,,,0
deterministic,0.08,0.25,0.01,one_minus_confidence,adv,cert_fail_tau0.95,prevalence,robust-standard,,,,,,0
deterministic,0.08,0.25,0.01,one_minus_confidence,clean,adv_error,auprc,robust-standard,,,,,,0
deterministic,0.08,0.25,0.01,one_minus_confidence,clean,adv_error,auroc,robust-standard,,,,,,0
deterministic,0.08,0.25,0.01,one_minus_confidence,clean,adv_error,neg_spearman_p_safe,robust-standard,,,,,,0
deterministic,0.08,0.25,0.01,one_minus_confidence,clean,adv_error,neg_spearman_p_safe_optimistic,robust-standard,,,,,,0
deterministic,0.08,0.25,0.01,one_minus_confidence,clean,adv_error,prevalence,robust-standard,-0.012,0.01788854381999832,0.008,-0.034208,0.010207999999999998,5
deterministic,0.08,0.25,0.01,one_minus_confidence,clean,cert_fail_tau0.5,auprc,robust-standard,,,,,,0
deterministic,0.08,0.25,0.01,one_minus_confidence,clean,cert_fail_tau0.5,auroc,robust-standard,,,,,,0
deterministic,0.08,0.25,0.01,one_minus_confidence,clean,cert_fail_tau0.5,neg_spearman_p_safe,robust-standard,,,,,,0
deterministic,0.08,0.25,0.01,one_minus_confidence,clean,cert_fail_tau0.5,neg_spearman_p_safe_optimistic,robust-standard,,,,,,0
deterministic,0.08,0.25,0.01,one_minus_confidence,clean,cert_fail_tau0.5,prevalence,robust-standard,-0.012,0.01788854381999832,0.008,-0.034208,0.010207999999999998,5
deterministic,0.08,0.25,0.01,one_minus_confidence,clean,cert_fail_tau0.9,auprc,robust-standard,,,,,,0
deterministic,0.08,0.25,0.01,one_minus_confidence,clean,cert_fail_tau0.9,auroc,robust-standard,,,,,,0
deterministic,0.08,0.25,0.01,one_minus_confidence,clean,cert_fail_tau0.9,neg_spearman_p_safe,robust-standard,,,,,,0
deterministic,0.08,0.25,0.01,one_minus_confidence,clean,cert_fail_tau0.9,neg_spearman_p_safe_optimistic,robust-standard,,,,,,0
deterministic,0.08,0.25,0.01,one_minus_confidence,clean,cert_fail_tau0.9,prevalence,robust-standard,-0.012,0.01788854381999832,0.008,-0.034208,0.010207999999999998,5
deterministic,0.08,0.25,0.01,one_minus_confidence,clean,cert_fail_tau0.95,auprc,robust-standard,,,,,,0
deterministic,0.08,0.25,0.01,one_minus_confidence,clean,cert_fail_tau0.95,auroc,robust-standard,,,,,,0
deterministic,0.08,0.25,0.01,one_minus_confidence,clean,cert_fail_tau0.95,neg_spearman_p_safe,robust-standard,,,,,,0
deterministic,0.08,0.25,0.01,one_minus_confidence,clean,cert_fail_tau0.95,neg_spearman_p_safe_optimistic,robust-standard,,,,,,0
deterministic,0.08,0.25,0.01,one_minus_confidence,clean,cert_fail_tau0.95,prevalence,robust-standard,,,,,,0
deterministic,0.08,0.25,0.01,one_minus_confidence,delta,adv_error,auprc,robust-standard,,,,,,0
deterministic,0.08,0.25,0.01,one_minus_confidence,delta,adv_error,auroc,robust-standard,,,,,,0
deterministic,0.08,0.25,0.01,one_minus_confidence,delta,adv_error,neg_spearman_p_safe,robust-standard,,,,,,0
deterministic,0.08,0.25,0.01,one_minus_confidence,delta,adv_error,neg_spearman_p_safe_optimistic,robust-standard,,,,,,0
deterministic,0.08,0.25,0.01,one_minus_confidence,delta,adv_error,prevalence,robust-standard,-0.012,0.01788854381999832,0.008,-0.034208,0.010207999999999998,5
deterministic,0.08,0.25,0.01,one_minus_confidence,delta,cert_fail_tau0.5,auprc,robust-standard,,,,,,0
deterministic,0.08,0.25,0.01,one_minus_confidence,delta,cert_fail_tau0.5,auroc,robust-standard,,,,,,0
deterministic,0.08,0.25,0.01,one_minus_confidence,delta,cert_fail_tau0.5,neg_spearman_p_safe,robust-standard,,,,,,0
deterministic,0.08,0.25,0.01,one_minus_confidence,delta,cert_fail_tau0.5,neg_spearman_p_safe_optimistic,robust-standard,,,,,,0
deterministic,0.08,0.25,0.01,one_minus_confidence,delta,cert_fail_tau0.5,prevalence,robust-standard,-0.012,0.01788854381999832,0.008,-0.034208,0.010207999999999998,5
deterministic,0.08,0.25,0.01,one_minus_confidence,delta,cert_fail_tau0.9,auprc,robust-standard,,,,,,0
deterministic,0.08,0.25,0.01,one_minus_confidence,delta,cert_fail_tau0.9,auroc,robust-standard,,,,,,0
deterministic,0.08,0.25,0.01,one_minus_confidence,delta,cert_fail_tau0.9,neg_spearman_p_safe,robust-standard,,,,,,0
deterministic,0.08,0.25,0.01,one_minus_confidence,delta,cert_fail_tau0.9,neg_spearman_p_safe_optimistic,robust-standard,,,,,,0
deterministic,0.08,0.25,0.01,one_minus_confidence,delta,cert_fail_tau0.9,prevalence,robust-standard,-0.012,0.01788854381999832,0.008,-0.034208,0.010207999999999998,5
deterministic,0.08,0.25,0.01,one_minus_confidence,delta,cert_fail_tau0.95,auprc,robust-standard,,,,,,0
deterministic,0.08,0.25,0.01,one_minus_confidence,delta,cert_fail_tau0.95,auroc,robust-standard,,,,,,0
deterministic,0.08,0.25,0.01,one_minus_confidence,delta,cert_fail_tau0.95,neg_spearman_p_safe,robust-standard,,,,,,0
deterministic,0.08,0.25,0.01,one_minus_confidence,delta,cert_fail_tau0.95,neg_spearman_p_safe_optimistic,robust-standard,,,,,,0
deterministic,0.08,0.25,0.01,one_minus_confidence,delta,cert_fail_tau0.95,prevalence,robust-standard,,,,,,0
deterministic,0.08,0.25,0.01,,,,accuracy,robust-standard,0.014640000000000009,0.004011608156338308,0.0017940457073330118,0.009659729116443569,0.01962027088355645,5
deterministic,0.08,0.25,0.01,,,,attack_success_rate,standard-robust,0.012,0.01788854381999832,0.008,-0.010207999999999998,0.034208,5
deterministic,0.08,0.25,0.01,,,,brier,standard-robust,0.023940746486186982,0.006077696124148571,0.002718028336036641,0.016395499825349266,0.031485993147024695,5
deterministic,0.08,0.25,0.01,,,,delta_mutual_information_attack_failed,robust-standard,4.125520842977619e-08,4.4210020751038495e-08,1.9771322337199676e-08,-1.3629982378290107e-08,9.614039923784249e-08,5
deterministic,0.08,0.25,0.01,,,,delta_mutual_information_attack_success,robust-standard,,,,,,0
deterministic,0.08,0.25,0.01,,,,delta_mutual_information_success_gap,robust-standard,,,,,,0
deterministic,0.08,0.25,0.01,,,,delta_one_minus_confidence_attack_failed,robust-standard,-0.0025583193379194553,0.0014449088051572195,0.0006461828619239083,-0.004352122962620225,-0.000764515713218686,5
deterministic,0.08,0.25,0.01,,,,delta_one_minus_confidence_attack_success,robust-standard,,,,,,0
deterministic,0.08,0.25,0.01,,,,delta_one_minus_confidence_success_gap,robust-standard,,,,,,0
deterministic,0.08,0.25,0.01,,,,ece,standard-robust,0.011828731496334077,0.0016785052166323044,0.0007506503529955686,0.00974492611641838,0.013912536876249774,5
deterministic,0.08,0.25,0.01,,,,ece_adaptive,robust-standard,-0.01226095498085021,0.0020399949439415016,0.000912313473681814,-0.014793537183790926,-0.009728372777909493,5
deterministic,0.08,0.25,0.01,,,,frac_below_tau0.5,robust-standard,-0.012,0.01788854381999832,0.008,-0.034208,0.010207999999999998,5
deterministic,0.08,0.25,0.01,,,,frac_below_tau0.9,robust-standard,-0.012,0.01788854381999832,0.008,-0.034208,0.010207999999999998,5
deterministic,0.08,0.25,0.01,,,,frac_below_tau0.95,robust-standard,-0.012,0.01788854381999832,0.008,-0.034208,0.010207999999999998,5
deterministic,0.08,0.25,0.01,,,,frac_inconclusive_tau0.5,robust-standard,-0.008000000000000018,0.010954451150103323,0.004898979485566356,-0.021599567051932222,0.005599567051932186,5
deterministic,0.08,0.25,0.01,,,,frac_inconclusive_tau0.9,robust-standard,-0.008000000000000018,0.010954451150103323,0.004898979485566356,-0.021599567051932222,0.005599567051932186,5
deterministic,0.08,0.25,0.01,,,,frac_inconclusive_tau0.95,robust-standard,0.01200000000000001,0.017888543819998333,0.008000000000000007,-0.010208000000000009,0.03420800000000003,5
deterministic,0.08,0.25,0.01,,,,frac_robust_tau0.5,robust-standard,0.020000000000000018,0.014142135623730963,0.006324555320336764,0.002443034430745162,0.03755696556925488,5
deterministic,0.08,0.25,0.01,,,,frac_robust_tau0.9,robust-standard,0.020000000000000018,0.014142135623730963,0.006324555320336764,0.002443034430745162,0.03755696556925488,5
deterministic,0.08,0.25,0.01,,,,frac_robust_tau0.95,robust-standard,0.0,0.0,0.0,0.0,0.0,5
deterministic,0.08,0.25,0.01,,,,mc_samples,robust-standard,0.0,0.0,0.0,0.0,0.0,5
deterministic,0.08,0.25,0.01,,,,mean_ci_width,standard-robust,-2.3354281775850307e-05,1.6513971013446626e-05,7.38527235290555e-06,-4.385579782751611e-05,-2.8527657241845013e-06,5
deterministic,0.08,0.25,0.01,,,,mean_confidence,robust-standard,0.0023788247692585252,0.0021327292694886106,0.0009537855248360003,-0.0002688838476862113,0.005026533386203262,5
deterministic,0.08,0.25,0.01,,,,mean_interval_width,standard-robust,0.007399999999999995,0.010132867313845566,0.004531556024148876,-0.005179599523037285,0.019979599523037274,5
deterministic,0.08,0.25,0.01,,,,mean_mutual_information,robust-standard,0.0,0.0,0.0,0.0,0.0,5
deterministic,0.08,0.25,0.01,,,,mean_mutual_information_adv,robust-standard,2.3711341438634416e-08,4.477357621524628e-08,2.0023352002611687e-08,-3.1873483720615624e-08,7.929616659788446e-08,5
deterministic,0.08,0.25,0.01,,,,mean_mutual_information_clean,robust-standard,-2.295803023546341e-08,3.37108733365871e-08,1.507596087229878e-08,-6.480889761696483e-08,1.8892837146038003e-08,5
deterministic,0.08,0.25,0.01,,,,mean_mutual_information_delta,robust-standard,4.6669371674097825e-08,3.966639072506418e-08,1.7739349216662134e-08,-2.5750617513562525e-09,9.59138050995519e-08,5
deterministic,0.08,0.25,0.01,,,,mean_net_frac_safe,robust-standard,0.020000000000000018,0.014142135623730963,0.006324555320336764,0.002443034430745162,0.03755696556925488,5
deterministic,0.08,0.25,0.01,,,,mean_net_frac_unsafe,robust-standard,-0.012,0.01788854381999832,0.008,-0.034208,0.010207999999999998,5
deterministic,0.08,0.25,0.01,,,,mean_one_minus_confidence_adv,robust-standard,-0.004832395315170289,0.0035150051362076206,0.0015719580851642292,-0.009196150959586188,-0.0004686396707543885,5
deterministic,0.08,0.25,0.01,,,,mean_one_minus_confidence_clean,robust-standard,-0.0015764424800872804,0.003324122464286852,0.0014865927591359036,-0.005703223979448549,0.0025503390192739873,5
deterministic,0.08,0.25,0.01,,,,mean_one_minus_confidence_delta,robust-standard,-0.003255952835083008,0.004145878682543859,0.0018540933121270677,-0.008402915869547747,0.0018910101993817314,5
deterministic,0.08,0.25,0.01,,,,mean_p_safe_lower,robust-standard,0.01850000000000005,0.013081475451951142,0.005850213671311507,0.002259806848439308,0.034740193151560794,5
deterministic,0.08,0.25,0.01,,,,mean_p_safe_optimistic,robust-standard,0.01200000000000001,0.017888543819998333,0.008000000000000007,-0.010208000000000009,0.03420800000000003,5
deterministic,0.08,0.25,0.01,,,,mean_p_safe_point,robust-standard,0.020000000000000018,0.014142135623730963,0.006324555320336764,0.002443034430745162,0.03755696556925488,5
deterministic,0.08,0.25,0.01,,,,mean_p_safe_upper,robust-standard,0.011099999999999999,0.016546903033498452,0.007400000000000004,-0.00944240000000001,0.03164240000000001,5
deterministic,0.08,0.25,0.01,,,,mean_predictive_entropy,robust-standard,-0.00490525342451679,0.005601952294034291,0.0025052692272343126,-0.01185988079931924,0.002049373950285661,5
deterministic,0.08,0.25,0.01,,,,mean_property_evaluations,robust-standard,-0.060000000000002274,0.04242640687119446,0.018973665961010994,-0.11267089670776878,-0.00732910329223576,5
deterministic,0.08,0.25,0.01,,,,mean_unknown_frac,standard-robust,0.008,0.010954451150103323,0.004898979485566356,-0.005599567051932203,0.0215995670519322,5
deterministic,0.08,0.25,0.01,,,,median_p_safe_point,robust-standard,0.0,0.0,0.0,0.0,0.0,5
deterministic,0.08,0.25,0.01,,,,n,robust-standard,0.0,0.0,0.0,0.0,0.0,5
deterministic,0.08,0.25,0.01,,,,n_inputs_cert,robust-standard,0.0,0.0,0.0,0.0,0.0,5
deterministic,0.08,0.25,0.01,,,,nll,standard-robust,0.05827604085206985,0.01070250737042699,0.004786306801993454,0.044989253169736024,0.07156282853440368,5
deterministic,0.08,0.25,0.01,,,,p_safe_q05,robust-standard,0.0,0.0,0.0,0.0,0.0,5
deterministic,0.08,0.25,0.01,,,,p_safe_q25,robust-standard,0.0,0.0,0.0,0.0,0.0,5
deterministic,0.08,0.25,0.01,,,,p_safe_q50,robust-standard,0.0,0.0,0.0,0.0,0.0,5
deterministic,0.08,0.25,0.01,,,,p_safe_q75,robust-standard,0.0,0.0,0.0,0.0,0.0,5
deterministic,0.08,0.25,0.01,,,,p_safe_q95,robust-standard,0.0,0.0,0.0,0.0,0.0,5
deterministic,0.08,0.25,0.01,,,,subset_accuracy_adv,robust-standard,0.01200000000000001,0.017888543819998333,0.008000000000000007,-0.010208000000000009,0.03420800000000003,5
deterministic,0.08,0.25,0.01,,,,subset_accuracy_clean,robust-standard,0.0,0.0,0.0,0.0,0.0,5
deterministic,0.08,0.25,0.01,,,,subset_ece_adv,standard-robust,0.011959508180618281,0.014310324508295603,0.006399771676126044,-0.005806257992307617,0.02972527435354418,5
deterministic,0.08,0.25,0.01,,,,subset_ece_clean,standard-robust,0.001576442480087281,0.003324122464286876,0.0014865927591359142,-0.0025503390192740164,0.005703223979448578,5
deterministic,0.08,0.25,0.01,,,,subset_misclassification_adv,standard-robust,0.012,0.01788854381999832,0.008,-0.010207999999999998,0.034208,5
deterministic,0.08,0.25,0.03,mutual_information,adv,adv_error,auprc,robust-standard,,,,,,0
deterministic,0.08,0.25,0.03,mutual_information,adv,adv_error,auroc,robust-standard,,,,,,0
deterministic,0.08,0.25,0.03,mutual_information,adv,adv_error,neg_spearman_p_safe,robust-standard,,,,,,0
deterministic,0.08,0.25,0.03,mutual_information,adv,adv_error,neg_spearman_p_safe_optimistic,robust-standard,,,,,,0
deterministic,0.08,0.25,0.03,mutual_information,adv,adv_error,prevalence,robust-standard,-0.14400000000000002,0.026076809620810597,0.0116619037896906,-0.17637344492018112,-0.11162655507981892,5
deterministic,0.08,0.25,0.03,mutual_information,adv,cert_fail_tau0.5,auprc,robust-standard,,,,,,0
deterministic,0.08,0.25,0.03,mutual_information,adv,cert_fail_tau0.5,auroc,robust-standard,,,,,,0
deterministic,0.08,0.25,0.03,mutual_information,adv,cert_fail_tau0.5,neg_spearman_p_safe,robust-standard,,,,,,0
deterministic,0.08,0.25,0.03,mutual_information,adv,cert_fail_tau0.5,neg_spearman_p_safe_optimistic,robust-standard,,,,,,0
deterministic,0.08,0.25,0.03,mutual_information,adv,cert_fail_tau0.5,prevalence,robust-standard,,,,,,0
deterministic,0.08,0.25,0.03,mutual_information,adv,cert_fail_tau0.9,auprc,robust-standard,,,,,,0
deterministic,0.08,0.25,0.03,mutual_information,adv,cert_fail_tau0.9,auroc,robust-standard,,,,,,0
deterministic,0.08,0.25,0.03,mutual_information,adv,cert_fail_tau0.9,neg_spearman_p_safe,robust-standard,,,,,,0
deterministic,0.08,0.25,0.03,mutual_information,adv,cert_fail_tau0.9,neg_spearman_p_safe_optimistic,robust-standard,,,,,,0
deterministic,0.08,0.25,0.03,mutual_information,adv,cert_fail_tau0.9,prevalence,robust-standard,,,,,,0
deterministic,0.08,0.25,0.03,mutual_information,adv,cert_fail_tau0.95,auprc,robust-standard,,,,,,0
deterministic,0.08,0.25,0.03,mutual_information,adv,cert_fail_tau0.95,auroc,robust-standard,,,,,,0
deterministic,0.08,0.25,0.03,mutual_information,adv,cert_fail_tau0.95,neg_spearman_p_safe,robust-standard,,,,,,0
deterministic,0.08,0.25,0.03,mutual_information,adv,cert_fail_tau0.95,neg_spearman_p_safe_optimistic,robust-standard,,,,,,0
deterministic,0.08,0.25,0.03,mutual_information,adv,cert_fail_tau0.95,prevalence,robust-standard,,,,,,0
deterministic,0.08,0.25,0.03,mutual_information,clean,adv_error,auprc,robust-standard,,,,,,0
deterministic,0.08,0.25,0.03,mutual_information,clean,adv_error,auroc,robust-standard,,,,,,0
deterministic,0.08,0.25,0.03,mutual_information,clean,adv_error,neg_spearman_p_safe,robust-standard,,,,,,0
deterministic,0.08,0.25,0.03,mutual_information,clean,adv_error,neg_spearman_p_safe_optimistic,robust-standard,,,,,,0
deterministic,0.08,0.25,0.03,mutual_information,clean,adv_error,prevalence,robust-standard,-0.14400000000000002,0.026076809620810597,0.0116619037896906,-0.17637344492018112,-0.11162655507981892,5
deterministic,0.08,0.25,0.03,mutual_information,clean,cert_fail_tau0.5,auprc,robust-standard,,,,,,0
deterministic,0.08,0.25,0.03,mutual_information,clean,cert_fail_tau0.5,auroc,robust-standard,,,,,,0
deterministic,0.08,0.25,0.03,mutual_information,clean,cert_fail_tau0.5,neg_spearman_p_safe,robust-standard,,,,,,0
deterministic,0.08,0.25,0.03,mutual_information,clean,cert_fail_tau0.5,neg_spearman_p_safe_optimistic,robust-standard,,,,,,0
deterministic,0.08,0.25,0.03,mutual_information,clean,cert_fail_tau0.5,prevalence,robust-standard,,,,,,0
deterministic,0.08,0.25,0.03,mutual_information,clean,cert_fail_tau0.9,auprc,robust-standard,,,,,,0
deterministic,0.08,0.25,0.03,mutual_information,clean,cert_fail_tau0.9,auroc,robust-standard,,,,,,0
deterministic,0.08,0.25,0.03,mutual_information,clean,cert_fail_tau0.9,neg_spearman_p_safe,robust-standard,,,,,,0
deterministic,0.08,0.25,0.03,mutual_information,clean,cert_fail_tau0.9,neg_spearman_p_safe_optimistic,robust-standard,,,,,,0
deterministic,0.08,0.25,0.03,mutual_information,clean,cert_fail_tau0.9,prevalence,robust-standard,,,,,,0
