family,condition,seed,train_eps,rob_lam,eps,score,variant,target,score_constant,auroc,auprc,prevalence,n_used,neg_spearman_p_safe,neg_spearman_p_safe_optimistic,n_conclusive,n_inconclusive
mc_dropout,robust,2,0.08,0.25,0.05,mutual_information,clean,cert_fail_tau0.9,False,1.0,1.0,0.043478260869565216,46,,,46.0,4.0
mc_dropout,robust,2,0.08,0.25,0.05,mutual_information,clean,cert_fail_tau0.95,False,,1.0,1.0,3,,,3.0,47.0
mc_dropout,robust,2,0.08,0.25,0.05,mutual_information,adv,adv_error,False,1.0,1.0,0.02,50,0.4981241515106461,0.5567137725646042,,
mc_dropout,robust,2,0.08,0.25,0.05,mutual_information,adv,cert_fail_tau0.5,False,1.0,1.0,0.020833333333333332,48,,,48.0,2.0
mc_dropout,robust,2,0.08,0.25,0.05,mutual_information,adv,cert_fail_tau0.9,False,1.0,1.0,0.043478260869565216,46,,,46.0,4.0
mc_dropout,robust,2,0.08,0.25,0.05,mutual_information,adv,cert_fail_tau0.95,False,,1.0,1.0,3,,,3.0,47.0
mc_dropout,robust,2,0.08,0.25,0.05,mutual_information,delta,adv_error,False,1.0,1.0,0.02,50,0.5228722462586218,0.5710395022374603,,
mc_dropout,robust,2,0.08,0.25,0.05,mutual_information,delta,cert_fail_tau0.5,False,1.0,1.0,0.020833333333333332,48,,,48.0,2.0
mc_dropout,robust,2,0.08,0.25,0.05,mutual_information,delta,cert_fail_tau0.9,False,1.0,1.0,0.043478260869565216,46,,,46.0,4.0
mc_dropout,robust,2,0.08,0.25,0.05,mutual_information,delta,cert_fail_tau0.95,False,,1.0,1.0,3,,,3.0,47.0
mc_dropout,robust,2,0.08,0.25,0.05,one_minus_confidence,clean,adv_error,False,0.9795918367346939,0.5,0.02,50,0.4351374951411901,0.4880088581485698,,
mc_dropout,robust,2,0.08,0.25,0.05,one_minus_confidence,clean,cert_fail_tau0.5,False,1.0,1.0,0.020833333333333332,48,,,48.0,2.0
mc_dropout,robust,2,0.08,0.25,0.05,one_minus_confidence,clean,cert_fail_tau0.9,False,1.0,1.0,0.043478260869565216,46,,,46.0,4.0
mc_dropout,robust,2,0.08,0.25,0.05,one_minus_confidence,clean,cert_fail_tau0.95,False,,1.0,1.0,3,,,3.0,47.0
mc_dropout,robust,2,0.08,0.25,0.05,one_minus_confidence,adv,adv_error,False,0.9795918367346939,0.5,0.02,50,0.5217723309364896,0.5782023670738884,,
mc_dropout,robust,2,0.08,0.25,0.05,one_minus_confidence,adv,cert_fail_tau0.5,False,1.0,1.0,0.020833333333333332,48,,,48.0,2.0
mc_dropout,robust,2,0.08,0.25,0.05,one_minus_confidence,adv,cert_fail_tau0.9,False,1.0,1.0,0.043478260869565216,46,,,46.0,4.0
mc_dropout,robust,2,0.08,0.25,0.05,one_minus_confidence,adv,cert_fail_tau0.95,False,,1.0,1.0,3,,,3.0,47.0
mc_dropout,robust,2,0.08,0.25,0.05,one_minus_confidence,delta,adv_error,False,0.9795918367346939,0.5,0.02,50,0.5279593546234835,0.5850468823620307,,
mc_dropout,robust,2,0.08,0.25,0.05,one_minus_confidence,delta,cert_fail_tau0.5,False,1.0,1.0,0.020833333333333332,48,,,48.0,2.0
mc_dropout,robust,2,0.08,0.25,0.05,one_minus_confidence,delta,cert_fail_tau0.9,False,1.0,1.0,0.043478260869565216,46,,,46.0,4.0
mc_dropout,robust,2,0.08,0.25,0.05,one_minus_confidence,delta,cert_fail_tau0.95,False,,1.0,1.0,3,,,3.0,47.0
mc_dropout,robust,2,0.08,0.25,0.07,mutual_information,clean,adv_error,False,0.9270833333333334,0.375,0.04,50,0.6598978478709422,0.620781012402307,,
mc_dropout,robust,2,0.08,0.25,0.07,mutual_information,clean,cert_fail_tau0.5,False,0.9555555555555556,0.6666666666666666,0.0425531914893617,47,,,47.0,3.0
mc_dropout,robust,2,0.08,0.25,0.07,mutual_information,clean,cert_fail_tau0.9,False,0.9636363636363636,0.8392857142857143,0.13157894736842105,38,,,38.0,12.0
mc_dropout,robust,2,0.08,0.25,0.07,mutual_information,clean,cert_fail_tau0.95,False,,1.0,1.0,5,,,5.0,45.0
mc_dropout,robust,2,0.08,0.25,0.07,mutual_information,adv,adv_error,False,0.90625,0.35,0.04,50,0.7694839630935163,0.6631822768566802,,
mc_dropout,robust,2,0.08,0.25,0.07,mutual_information,adv,cert_fail_tau0.5,False,0.9444444444444444,0.6428571428571428,0.0425531914893617,47,,,47.0,3.0
mc_dropout,robust,2,0.08,0.25,0.07,mutual_information,adv,cert_fail_tau0.9,False,0.9939393939393939,0.9666666666666667,0.13157894736842105,38,,,38.0,12.0
mc_dropout,robust,2,0.08,0.25,0.07,mutual_information,adv,cert_fail_tau0.95,False,,1.0,1.0,5,,,5.0,45.0
mc_dropout,robust,2,0.08,0.25,0.07,mutual_information,delta,adv_error,False,0.90625,0.2777777777777778,0.04,50,0.7542445612663307,0.6390665576982555,,
mc_dropout,robust,2,0.08,0.25,0.07,mutual_information,delta,cert_fail_tau0.5,False,0.9333333333333333,0.39285714285714285,0.0425531914893617,47,,,47.0,3.0
mc_dropout,robust,2,0.08,0.25,0.07,mutual_information,delta,cert_fail_tau0.9,False,0.9818181818181818,0.925,0.13157894736842105,38,,,38.0,12.0
mc_dropout,robust,2,0.08,0.25,0.07,mutual_information,delta,cert_fail_tau0.95,False,,1.0,1.0,5,,,5.0,45.0
mc_dropout,robust,2,0.08,0.25,0.07,one_minus_confidence,clean,adv_error,False,0.90625,0.35,0.04,50,0.6749537084696385,0.6146933758133343,,
mc_dropout,robust,2,0.08,0.25,0.07,one_minus_confidence,clean,cert_fail_tau0.5,False,0.9444444444444444,0.6428571428571428,0.0425531914893617,47,,,47.0,3.0
mc_dropout,robust,2,0.08,0.25,0.07,one_minus_confidence,clean,cert_fail_tau0.9,False,0.9696969696969697,0.8583333333333334,0.13157894736842105,38,,,38.0,12.0
mc_dropout,robust,2,0.08,0.25,0.07,one_minus_confidence,clean,cert_fail_tau0.95,False,,1.0,1.0,5,,,5.0,45.0
mc_dropout,robust,2,0.08,0.25,0.07,one_minus_confidence,adv,adv_error,False,0.9166666666666666,0.29166666666666663,0.04,50,0.7878982403013655,0.6647723242737192,,
mc_dropout,robust,2,0.08,0.25,0.07,one_minus_confidence,adv,cert_fail_tau0.5,False,0.9666666666666667,0.7,0.0425531914893617,47,,,47.0,3.0
mc_dropout,robust,2,0.08,0.25,0.07,one_minus_confidence,adv,cert_fail_tau0.9,False,1.0,1.0,0.13157894736842105,38,,,38.0,12.0
mc_dropout,robust,2,0.08,0.25,0.07,one_minus_confidence,adv,cert_fail_tau0.95,False,,1.0,1.0,5,,,5.0,45.0
mc_dropout,robust,2,0.08,0.25,0.07,one_minus_confidence,delta,adv_error,False,0.90625,0.2777777777777778,0.04,50,0.794406734831726,0.6538407482815761,,
mc_dropout,robust,2,0.08,0.25,0.07,one_minus_confidence,delta,cert_fail_tau0.5,False,0.9555555555555556,0.6666666666666666,0.0425531914893617,47,,,47.0,3.0
mc_dropout,robust,2,0.08,0.25,0.07,one_minus_confidence,delta,cert_fail_tau0.9,False,1.0,1.0,0.13157894736842105,38,,,38.0,12.0
mc_dropout,robust,2,0.08,0.25,0.07,one_minus_confidence,delta,cert_fail_tau0.95,False,,1.0,1.0,5,,,5.0,45.0
mc_dropout,robust,2,0.08,0.25,0.08,mutual_information,clean,adv_error,False,0.9347826086956522,0.49652777777777773,0.08,50,0.5609047314333657,0.5604276224635087,,
mc_dropout,robust,2,0.08,0.25,0.08,mutual_information,clean,cert_fail_tau0.5,False,0.9545454545454546,0.7321428571428571,0.08333333333333333,48,,,48.0,2.0
mc_dropout,robust,2,0.08,0.25,0.08,mutual_information,clean,cert_fail_tau0.9,False,0.9741935483870968,0.8761904761904762,0.1388888888888889,36,,,36.0,14.0
mc_dropout,robust,2,0.08,0.25,0.08,mutual_information,clean,cert_fail_tau0.95,False,,1.0,1.0,5,,,5.0,45.0
mc_dropout,robust,2,0.08,0.25,0.08,mutual_information,adv,adv_error,False,0.9293478260869565,0.638095238095238,0.08,50,0.7664753541840211,0.5880131154358792,,
mc_dropout,robust,2,0.08,0.25,0.08,mutual_information,adv,cert_fail_tau0.5,False,0.9375,0.65,0.08333333333333333,48,,,48.0,2.0
mc_dropout,robust,2,0.08,0.25,0.08,mutual_information,adv,cert_fail_tau0.9,False,1.0,1.0,0.1388888888888889,36,,,36.0,14.0
mc_dropout,robust,2,0.08,0.25,0.08,mutual_information,adv,cert_fail_tau0.95,False,,1.0,1.0,5,,,5.0,45.0
mc_dropout,robust,2,0.08,0.25,0.08,mutual_information,delta,adv_error,False,0.9021739130434783,0.4151785714285714,0.08,50,0.7263529067704673,0.5211976888910631,,
mc_dropout,robust,2,0.08,0.25,0.08,mutual_information,delta,cert_fail_tau0.5,False,0.9034090909090909,0.4206730769230769,0.08333333333333333,48,,,48.0,2.0
mc_dropout,robust,2,0.08,0.25,0.08,mutual_information,delta,cert_fail_tau0.9,False,0.9548387096774194,0.8509090909090908,0.1388888888888889,36,,,36.0,14.0
mc_dropout,robust,2,0.08,0.25,0.08,mutual_information,delta,cert_fail_tau0.95,False,,1.0,1.0,5,,,5.0,45.0
mc_dropout,robust,2,0.08,0.25,0.08,one_minus_confidence,clean,adv_error,False,0.9347826086956522,0.4988095238095238,0.08,50,0.5754442073881021,0.5563223395670616,,
mc_dropout,robust,2,0.08,0.25,0.08,one_minus_confidence,clean,cert_fail_tau0.5,False,0.9602272727272727,0.75,0.08333333333333333,48,,,48.0,2.0
mc_dropout,robust,2,0.08,0.25,0.08,one_minus_confidence,clean,cert_fail_tau0.9,False,0.9741935483870968,0.8761904761904762,0.1388888888888889,36,,,36.0,14.0
mc_dropout,robust,2,0.08,0.25,0.08,one_minus_confidence,clean,cert_fail_tau0.95,False,,1.0,1.0,5,,,5.0,45.0
mc_dropout,robust,2,0.08,0.25,0.08,one_minus_confidence,adv,adv_error,False,0.9347826086956522,0.5560897435897436,0.08,50,0.821321171329409,0.5948627863770999,,
mc_dropout,robust,2,0.08,0.25,0.08,one_minus_confidence,adv,cert_fail_tau0.5,False,0.9602272727272727,0.8409090909090909,0.08333333333333333,48,,,48.0,2.0
mc_dropout,robust,2,0.08,0.25,0.08,one_minus_confidence,adv,cert_fail_tau0.9,False,1.0,1.0,0.1388888888888889,36,,,36.0,14.0
mc_dropout,robust,2,0.08,0.25,0.08,one_minus_confidence,adv,cert_fail_tau0.95,False,,1.0,1.0,5,,,5.0,45.0
mc_dropout,robust,2,0.08,0.25,0.08,one_minus_confidence,delta,adv_error,False,0.907608695652174,0.6567982456140351,0.08,50,0.8157556363792312,0.5730683788368522,,
mc_dropout,robust,2,0.08,0.25,0.08,one_minus_confidence,delta,cert_fail_tau0.5,False,0.9261363636363636,0.8088235294117647,0.08333333333333333,48,,,48.0,2.0
mc_dropout,robust,2,0.08,0.25,0.08,one_minus_confidence,delta,cert_fail_tau0.9,False,0.9870967741935484,0.9428571428571428,0.1388888888888889,36,,,36.0,14.0
mc_dropout,robust,2,0.08,0.25,0.08,one_minus_confidence,delta,cert_fail_tau0.95,False,,1.0,1.0,5,,,5.0,45.0
mc_dropout,robust,2,0.08,0.25,0.1,mutual_information,clean,adv_error,False,0.9644444444444444,0.811111111111111,0.1,50,0.4643384934050072,0.5208902797010911,,
mc_dropout,robust,2,0.08,0.25,0.1,mutual_information,clean,cert_fail_tau0.5,False,0.9542857142857143,0.811111111111111,0.125,40,,,40.0,10.0
mc_dropout,robust,2,0.08,0.25,0.1,mutual_information,clean,cert_fail_tau0.9,False,0.9285714285714286,0.8119975262832405,0.2413793103448276,29,,,29.0,21.0
mc_dropout,robust,2,0.08,0.25,0.1,mutual_information,clean,cert_fail_tau0.95,False,,1.0,1.0,10,,,10.0,40.0
mc_dropout,robust,2,0.08,0.25,0.1,mutual_information,adv,adv_error,False,0.7066666666666667,0.17653343388637507,0.1,50,0.6656956786520568,0.6418231685157598,,
mc_dropout,robust,2,0.08,0.25,0.1,mutual_information,adv,cert_fail_tau0.5,False,0.8,0.31010101010101004,0.125,40,,,40.0,10.0
mc_dropout,robust,2,0.08,0.25,0.1,mutual_information,adv,cert_fail_tau0.9,False,0.8961038961038961,0.8216791979949875,0.2413793103448276,29,,,29.0,21.0
mc_dropout,robust,2,0.08,0.25,0.1,mutual_information,adv,cert_fail_tau0.95,False,,1.0,1.0,10,,,10.0,40.0
mc_dropout,robust,2,0.08,0.25,0.1,mutual_information,delta,adv_error,False,0.4088888888888889,0.10863247863247863,0.1,50,0.4691384840959434,0.42750521426281957,,
mc_dropout,robust,2,0.08,0.25,0.1,mutual_information,delta,cert_fail_tau0.5,False,0.4685714285714286,0.1904970760233918,0.125,40,,,40.0,10.0
mc_dropout,robust,2,0.08,0.25,0.1,mutual_information,delta,cert_fail_tau0.9,False,0.6038961038961039,0.6038227753291274,0.2413793103448276,29,,,29.0,21.0
mc_dropout,robust,2,0.08,0.25,0.1,mutual_information,delta,cert_fail_tau0.95,False,,1.0,1.0,10,,,10.0,40.0
mc_dropout,robust,2,0.08,0.25,0.1,one_minus_confidence,clean,adv_error,False,0.9644444444444444,0.8142857142857143,0.1,50,0.47239519140128855,0.5220836528149964,,
mc_dropout,robust,2,0.08,0.25,0.1,one_minus_confidence,clean,cert_fail_tau0.5,False,0.96,0.8253968253968254,0.125,40,,,40.0,10.0
mc_dropout,robust,2,0.08,0.25,0.1,one_minus_confidence,clean,cert_fail_tau0.9,False,0.935064935064935,0.8210884353741497,0.2413793103448276,29,,,29.0,21.0
mc_dropout,robust,2,0.08,0.25,0.1,one_minus_confidence,clean,cert_fail_tau0.95,False,,1.0,1.0,10,,,10.0,40.0
mc_dropout,robust,2,0.08,0.25,0.1,one_minus_confidence,adv,adv_error,False,0.7555555555555555,0.26312354312354314,0.1,50,0.8180832619006669,0.77863717192615,,
mc_dropout,robust,2,0.08,0.25,0.1,one_minus_confidence,adv,cert_fail_tau0.5,False,0.8914285714285715,0.8034782608695652,0.125,40,,,40.0,10.0
mc_dropout,robust,2,0.08,0.25,0.1,one_minus_confidence,adv,cert_fail_tau0.9,False,0.961038961038961,0.9340659340659341,0.2413793103448276,29,,,29.0,21.0
mc_dropout,robust,2,0.08,0.25,0.1,one_minus_confidence,adv,cert_fail_tau0.95,False,,1.0,1.0,10,,,10.0,40.0
mc_dropout,robust,2,0.08,0.25,0.1,one_minus_confidence,delta,adv_error,False,0.68,0.2528205128205128,0.1,50,0.7630045808410357,0.7171685212579206,,
mc_dropout,robust,2,0.08,0.25,0.1,one_minus_confidence,delta,cert_fail_tau0.5,False,0.7942857142857143,0.785,0.125,40,,,40.0,10.0
mc_dropout,robust,2,0.08,0.25,0.1,one_minus_confidence,delta,cert_fail_tau0.9,False,0.8571428571428571,0.8916256157635467,0.2413793103448276,29,,,29.0,21.0
mc_dropout,robust,2,0.08,0.25,0.1,one_minus_confidence,delta,cert_fail_tau0.95,False,,1.0,1.0,10,,,10.0,40.0
mc_dropout,robust,2,0.08,0.25,0.15,mutual_information,clean,adv_error,False,0.6607142857142857,0.6573668293855359,0.44,50,,,,
mc_dropout,robust,2,0.08,0.25,0.15,mutual_information,clean,cert_fail_tau0.5,True,,,,0,,,0.0,50.0
mc_dropout,robust,2,0.08,0.25,0.15,mutual_information,clean,cert_fail_tau0.9,True,,,,0,,,0.0,50.0
mc_dropout,robust,2,0.08,0.25,0.15,mutual_information,clean,cert_fail_tau0.95,True,,,,0,,,0.0,50.0
mc_dropout,robust,2,0.08,0.25,0.15,mutual_information,adv,adv_error,False,0.32954545454545453,0.38904357116892224,0.44,50,,,,
mc_dropout,robust,2,0.08,0.25,0.15,mutual_information,adv,cert_fail_tau0.5,True,,,,0,,,0.0,50.0
mc_dropout,robust,2,0.08,0.25,0.15,mutual_information,adv,cert_fail_tau0.9,True,,,,0,,,0.0,50.0
mc_dropout,robust,2,0.08,0.25,0.15,mutual_information,adv,cert_fail_tau0.95,True,,,,0,,,0.0,50.0
mc_dropout,robust,2,0.08,0.25,0.15,mutual_information,delta,adv_error,False,0.31655844155844154,0.38634808098441636,0.44,50,,,,
mc_dropout,robust,2,0.08,0.25,0.15,mutual_information,delta,cert_fail_tau0.5,True,,,,0,,,0.0,50.0
mc_dropout,robust,2,0.08,0.25,0.15,mutual_information,delta,cert_fail_tau0.9,True,,,,0,,,0.0,50.0
mc_dropout,robust,2,0.08,0.25,0.15,mutual_information,delta,cert_fail_tau0.95,True,,,,0,,,0.0,50.0
mc_dropout,robust,2,0.08,0.25,0.15,one_minus_confidence,clean,adv_error,False,0.6607142857142857,0.6485671804873151,0.44,50,,,,
mc_dropout,robust,2,0.08,0.25,0.15,one_minus_confidence,clean,cert_fail_tau0.5,True,,,,0,,,0.0,50.0
mc_dropout,robust,2,0.08,0.25,0.15,one_minus_confidence,clean,cert_fail_tau0.9,True,,,,0,,,0.0,50.0
mc_dropout,robust,2,0.08,0.25,0.15,one_minus_confidence,clean,cert_fail_tau0.95,True,,,,0,,,0.0,50.0
mc_dropout,robust,2,0.08,0.25,0.15,one_minus_confidence,adv,adv_error,False,0.7159090909090909,0.742862249835934,0.44,50,,,,
mc_dropout,robust,2,0.08,0.25,0.15,one_minus_confidence,adv,cert_fail_tau0.5,True,,,,0,,,0.0,50.0
mc_dropout,robust,2,0.08,0.25,0.15,one_minus_confidence,adv,cert_fail_tau0.9,True,,,,0,,,0.0,50.0
mc_dropout,robust,2,0.08,0.25,0.15,one_minus_confidence,adv,cert_fail_tau0.95,True,,,,0,,,0.0,50.0
mc_dropout,robust,2,0.08,0.25,0.15,one_minus_confidence,delta,adv_error,False,0.7094155844155844,0.7392501553147486,0.44,50,,,,
mc_dropout,robust,2,0.08,0.25,0.15,one_minus_confidence,delta,cert_fail_tau0.5,True,,,,0,,,0.0,50.0
mc_dropout,robust,2,0.08,0.25,0.15,one_minus_confidence,delta,cert_fail_tau0.9,True,,,,0,,,0.0,50.0
mc_dropout,robust,2,0.08,0.25,0.15,one_minus_confidence,delta,cert_fail_tau0.95,True,,,,0,,,0.0,50.0
mc_dropout,robust,3,0.08,0.25,0.01,mutual_information,clean,adv_error,False,,,0.0,50,0.3137140785361947,0.3137140785361947,,
mc_dropout,robust,3,0.08,0.25,0.01,mutual_information,clean,cert_fail_tau0.5,False,,,0.0,50,,,50.0,0.0
mc_dropout,robust,3,0.08,0.25,0.01,mutual_information,clean,cert_fail_tau0.9,False,,,0.0,49,,,49.0,1.0
mc_dropout,robust,3,0.08,0.25,0.01,mutual_information,clean,cert_fail_tau0.95,True,,,,0,,,0.0,50.0
mc_dropout,robust,3,0.08,0.25,0.01,mutual_information,adv,adv_error,False,,,0.0,50,0.319430698040945,0.319430698040945,,
mc_dropout,robust,3,0.08,0.25,0.01,mutual_information,adv,cert_fail_tau0.5,False,,,0.0,50,,,50.0,0.0
mc_dropout,robust,3,0.08,0.25,0.01,mutual_information,adv,cert_fail_tau0.9,False,,,0.0,49,,,49.0,1.0
mc_dropout,robust,3,0.08,0.25,0.01,mutual_information,adv,cert_fail_tau0.95,True,,,,0,,,0.0,50.0
mc_dropout,robust,3,0.08,0.25,0.01,mutual_information,delta,adv_error,False,,,0.0,50,0.3137140785361947,0.3137140785361947,,
mc_dropout,robust,3,0.08,0.25,0.01,mutual_information,delta,cert_fail_tau0.5,False,,,0.0,50,,,50.0,0.0
mc_dropout,robust,3,0.08,0.25,0.01,mutual_information,delta,cert_fail_tau0.9,False,,,0.0,49,,,49.0,1.0
mc_dropout,robust,3,0.08,0.25,0.01,mutual_information,delta,cert_fail_tau0.95,True,,,,0,,,0.0,50.0
mc_dropout,robust,3,0.08,0.25,0.01,one_minus_confidence,clean,adv_error,False,,,0.0,50,0.31410932875177006,0.31410932875177006,,
mc_dropout,robust,3,0.08,0.25,0.01,one_minus_confidence,clean,cert_fail_tau0.5,False,,,0.0,50,,,50.0,0.0
mc_dropout,robust,3,0.08,0.25,0.01,one_minus_confidence,clean,cert_fail_tau0.9,False,,,0.0,49,,,49.0,1.0
mc_dropout,robust,3,0.08,0.25,0.01,one_minus_confidence,clean,cert_fail_tau0.95,True,,,,0,,,0.0,50.0
mc_dropout,robust,3,0.08,0.25,0.01,one_minus_confidence,adv,adv_error,False,,,0.0,50,0.31410178520948934,0.31410178520948934,,
mc_dropout,robust,3,0.08,0.25,0.01,one_minus_confidence,adv,cert_fail_tau0.5,False,,,0.0,50,,,50.0,0.0
mc_dropout,robust,3,0.08,0.25,0.01,one_minus_confidence,adv,cert_fail_tau0.9,False,,,0.0,49,,,49.0,1.0
mc_dropout,robust,3,0.08,0.25,0.01,one_minus_confidence,adv,cert_fail_tau0.95,True,,,,0,,,0.0,50.0
mc_dropout,robust,3,0.08,0.25,0.01,one_minus_confidence,delta,adv_error,False,,,0.0,50,0.32016913024325366,0.32016913024325366,,
mc_dropout,robust,3,0.08,0.25,0.01,one_minus_confidence,delta,cert_fail_tau0.5,False,,,0.0,50,,,50.0,0.0
mc_dropout,robust,3,0.08,0.25,0.01,one_minus_confidence,delta,cert_fail_tau0.9,False,,,0.0,49,,,49.0,1.0
mc_dropout,robust,3,0.08,0.25,0.01,one_minus_confidence,delta,cert_fail_tau0.95,True,,,,0,,,0.0,50.0
mc_dropout,robust,3,0.08,0.25,0.03,mutual_information,clean,adv_error,False,,,0.0,50,,,,
mc_dropout,robust,3,0.08,0.25,0.03,mutual_information,clean,cert_fail_tau0.5,True,,,,0,,,0.0,50.0
mc_dropout,robust,3,0.08,0.25,0.03,mutual_information,clean,cert_fail_tau0.9,True,,,,0,,,0.0,50.0
mc_dropout,robust,3,0.08,0.25,0.03,mutual_information,clean,cert_fail_tau0.95,True,,,,0,,,0.0,50.0
mc_dropout,robust,3,0.08,0.25,0.03,mutual_information,adv,adv_error,False,,,0.0,50,,,,
mc_dropout,robust,3,0.08,0.25,0.03,mutual_information,adv,cert_fail_tau0.5,True,,,,0,,,0.0,50.0
mc_dropout,robust,3,0.08,0.25,0.03,mutual_information,adv,cert_fail_tau0.9,True,,,,0,,,0.0,50.0
mc_dropout,robust,3,0.08,0.25,0.03,mutual_information,adv,cert_fail_tau0.95,True,,,,0,,,0.0,50.0
mc_dropout,robust,3,0.08,0.25,0.03,mutual_information,delta,adv_error,False,,,0.0,50,,,,
mc_dropout,robust,3,0.08,0.25,0.03,mutual_information,delta,cert_fail_tau0.5,True,,,,0,,,0.0,50.0
mc_dropout,robust,3,0.08,0.25,0.03,mutual_information,delta,cert_fail_tau0.9,True,,,,0,,,0.0,50.0
mc_dropout,robust,3,0.08,0.25,0.03,mutual_information,delta,cert_fail_tau0.95,True,,,,0,,,0.0,50.0
mc_dropout,robust,3,0.08,0.25,0.03,one_minus_confidence,clean,adv_error,False,,,0.0,50,,,,
mc_dropout,robust,3,0.08,0.25,0.03,one_minus_confidence,clean,cert_fail_tau0.5,True,,,,0,,,0.0,50.0
mc_dropout,robust,3,0.08,0.25,0.03,one_minus_confidence,clean,cert_fail_tau0.9,True,,,,0,,,0.0,50.0
mc_dropout,robust,3,0.08,0.25,0.03,one_minus_confidence,clean,cert_fail_tau0.95,True,,,,0,,,0.0,50.0
mc_dropout,robust,3,0.08,0.25,0.03,one_minus_confidence,adv,adv_error,False,,,0.0,50,,,,
mc_dropout,robust,3,0.08,0.25,0.03,one_minus_confidence,adv,cert_fail_tau0.5,True,,,,0,,,0.0,50.0
mc_dropout,robust,3,0.08,0.25,0.03,one_minus_confidence,adv,cert_fail_tau0.9,True,,,,0,,,0.0,50.0
mc_dropout,robust,3,0.08,0.25,0.03,one_minus_confidence,adv,cert_fail_tau0.95,True,,,,0,,,0.0,50.0
mc_dropout,robust,3,0.08,0.25,0.03,one_minus_confidence,delta,adv_error,False,,,0.0,50,,,,
mc_dropout,robust,3,0.08,0.25,0.03,one_minus_confidence,delta,cert_fail_tau0.5,True,,,,0,,,0.0,50.0
mc_dropout,robust,3,0.08,0.25,0.03,one_minus_confidence,delta,cert_fail_tau0.9,True,,,,0,,,0.0,50.0
mc_dropout,robust,3,0.08,0.25,0.03,one_minus_confidence,delta,cert_fail_tau0.95,True,,,,0,,,0.0,50.0
mc_dropout,robust,3,0.08,0.25,0.05,mutual_information,clean,adv_error,False,,,0.0,50,0.5861138215097011,0.4889942933081911,,
mc_dropout,robust,3,0.08,0.25,0.05,mutual_information,clean,cert_fail_tau0.5,False,,,0.0,48,,,48.0,2.0
mc_dropout,robust,3,0.08,0.25,0.05,mutual_information,clean,cert_fail_tau0.9,False,1.0,1.0,0.043478260869565216,46,,,46.0,4.0
mc_dropout,robust,3,0.08,0.25,0.05,mutual_information,clean,cert_fail_tau0.95,False,,1.0,1.0,2,,,2.0,48.0
mc_dropout,robust,3,0.08,0.25,0.05,mutual_information,adv,adv_error,False,,,0.0,50,0.6124946784465369,0.50149988849196,,
mc_dropout,robust,3,0.08,0.25,0.05,mutual_information,adv,cert_fail_tau0.5,False,,,0.0,48,,,48.0,2.0
mc_dropout,robust,3,0.08,0.25,0.05,mutual_information,adv,cert_fail_tau0.9,False,1.0,1.0,0.043478260869565216,46,,,46.0,4.0
mc_dropout,robust,3,0.08,0.25,0.05,mutual_information,adv,cert_fail_tau0.95,False,,1.0,1.0,2,,,2.0,48.0
mc_dropout,robust,3,0.08,0.25,0.05,mutual_information,delta,adv_error,False,,,0.0,50,0.6248248615800582,0.5091563753391656,,
mc_dropout,robust,3,0.08,0.25,0.05,mutual_information,delta,cert_fail_tau0.5,False,,,0.0,48,,,48.0,2.0
mc_dropout,robust,3,0.08,0.25,0.05,mutual_information,delta,cert_fail_tau0.9,False,1.0,1.0,0.043478260869565216,46,,,46.0,4.0
mc_dropout,robust,3,0.08,0.25,0.05,mutual_information,delta,cert_fail_tau0.95,False,,1.0,1.0,2,,,2.0,48.0
mc_dropout,robust,3,0.08,0.25,0.05,one_minus_confidence,clean,adv_error,False,,,0.0,50,0.5695644677159114,0.48421494485071087,,
mc_dropout,robust,3,0.08,0.25,0.05,one_minus_confidence,clean,cert_fail_tau0.5,False,,,0.0,48,,,48.0,2.0
mc_dropout,robust,3,0.08,0.25,0.05,one_minus_confidence,clean,cert_fail_tau0.9,False,1.0,1.0,0.043478260869565216,46,,,46.0,4.0
