family,condition,train_eps,rob_lam,eps,score,variant,coverage,n_seeds_present,metric,mean,sd,se,ci_low,ci_high,n_valid
deterministic,robust,0.08,0.25,0.08,mutual_information,clean,1.0,5,selective_risk,0.08,0.0,0.0,0.08,0.08,5
deterministic,robust,0.08,0.25,0.08,mutual_information,delta,0.1,5,selective_risk,0.08,0.10954451150103323,0.048989794855663564,-0.05599567051932204,0.21599567051932206,5
deterministic,robust,0.08,0.25,0.08,mutual_information,delta,0.2,5,selective_risk,0.06000000000000001,0.05477225575051661,0.024494897427831782,-0.00799783525966101,0.12799783525966102,5
deterministic,robust,0.08,0.25,0.08,mutual_information,delta,0.3,5,selective_risk,0.05333333333333333,0.0557773351022717,0.024944382578492942,-0.015912272704563066,0.12257893937122973,5
deterministic,robust,0.08,0.25,0.08,mutual_information,delta,0.4,5,selective_risk,0.06000000000000001,0.06519202405202648,0.029154759474226497,-0.020933612300452736,0.14093361230045276,5
deterministic,robust,0.08,0.25,0.08,mutual_information,delta,0.5,5,selective_risk,0.05600000000000001,0.045607017003965515,0.020396078054371138,-0.0006195126789342656,0.11261951267893427,5
deterministic,robust,0.08,0.25,0.08,mutual_information,delta,0.6,5,selective_risk,0.06666666666666668,0.05270462766947299,0.023570226039551584,0.0012357191808714807,0.13209761415246188,5
deterministic,robust,0.08,0.25,0.08,mutual_information,delta,0.7,5,selective_risk,0.06285714285714286,0.03725258517258657,0.01665986255670086,0.016609364399741276,0.10910492131454444,5
deterministic,robust,0.08,0.25,0.08,mutual_information,delta,0.8,5,selective_risk,0.07,0.03259601202601325,0.014577379737113252,0.02953319384977362,0.11046680615022639,5
deterministic,robust,0.08,0.25,0.08,mutual_information,delta,0.9,5,selective_risk,0.07111111111111111,0.01859244503409057,0.00831479419283098,0.04802924243181231,0.09419297979040991,5
deterministic,robust,0.08,0.25,0.08,mutual_information,delta,1.0,5,selective_risk,0.08,0.0,0.0,0.08,0.08,5
deterministic,robust,0.08,0.25,0.08,one_minus_confidence,adv,0.1,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
deterministic,robust,0.08,0.25,0.08,one_minus_confidence,adv,0.2,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
deterministic,robust,0.08,0.25,0.08,one_minus_confidence,adv,0.3,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
deterministic,robust,0.08,0.25,0.08,one_minus_confidence,adv,0.4,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
deterministic,robust,0.08,0.25,0.08,one_minus_confidence,adv,0.5,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
deterministic,robust,0.08,0.25,0.08,one_minus_confidence,adv,0.6,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
deterministic,robust,0.08,0.25,0.08,one_minus_confidence,adv,0.7,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
deterministic,robust,0.08,0.25,0.08,one_minus_confidence,adv,0.8,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
deterministic,robust,0.08,0.25,0.08,one_minus_confidence,adv,0.9,5,selective_risk,0.035555555555555556,0.01987615979999813,0.008888888888888889,0.01088,0.06023111111111111,5
deterministic,robust,0.08,0.25,0.08,one_minus_confidence,adv,1.0,5,selective_risk,0.08,0.0,0.0,0.08,0.08,5
deterministic,robust,0.08,0.25,0.08,one_minus_confidence,clean,0.1,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
deterministic,robust,0.08,0.25,0.08,one_minus_confidence,clean,0.2,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
deterministic,robust,0.08,0.25,0.08,one_minus_confidence,clean,0.3,5,selective_risk,0.013333333333333332,0.02981423969999719,0.01333333333333333,-0.02367999999999999,0.05034666666666665,5
deterministic,robust,0.08,0.25,0.08,one_minus_confidence,clean,0.4,5,selective_risk,0.01,0.022360679774997897,0.01,-0.017759999999999998,0.03776,5
deterministic,robust,0.08,0.25,0.08,one_minus_confidence,clean,0.5,5,selective_risk,0.008,0.01788854381999832,0.008,-0.014207999999999998,0.030208,5
deterministic,robust,0.08,0.25,0.08,one_minus_confidence,clean,0.6,5,selective_risk,0.02,0.018257418583505537,0.00816496580927726,-0.00266594508655367,0.04266594508655367,5
deterministic,robust,0.08,0.25,0.08,one_minus_confidence,clean,0.7,5,selective_risk,0.022857142857142857,0.012777531299998797,0.005714285714285713,0.006994285714285717,0.03872,5
deterministic,robust,0.08,0.25,0.08,one_minus_confidence,clean,0.8,5,selective_risk,0.04,0.028504385627478448,0.01274754878398196,0.004612804575666082,0.07538719542433392,5
deterministic,robust,0.08,0.25,0.08,one_minus_confidence,clean,0.9,5,selective_risk,0.06666666666666668,0.015713484026367724,0.0070272836892630655,0.04715892714527241,0.08617440618806095,5
deterministic,robust,0.08,0.25,0.08,one_minus_confidence,clean,1.0,5,selective_risk,0.08,0.0,0.0,0.08,0.08,5
deterministic,robust,0.08,0.25,0.08,one_minus_confidence,delta,0.1,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
deterministic,robust,0.08,0.25,0.08,one_minus_confidence,delta,0.2,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
deterministic,robust,0.08,0.25,0.08,one_minus_confidence,delta,0.3,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
deterministic,robust,0.08,0.25,0.08,one_minus_confidence,delta,0.4,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
deterministic,robust,0.08,0.25,0.08,one_minus_confidence,delta,0.5,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
deterministic,robust,0.08,0.25,0.08,one_minus_confidence,delta,0.6,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
deterministic,robust,0.08,0.25,0.08,one_minus_confidence,delta,0.7,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
deterministic,robust,0.08,0.25,0.08,one_minus_confidence,delta,0.8,5,selective_risk,0.005,0.011180339887498949,0.005,-0.008879999999999999,0.01888,5
deterministic,robust,0.08,0.25,0.08,one_minus_confidence,delta,0.9,5,selective_risk,0.035555555555555556,0.01987615979999813,0.008888888888888889,0.01088,0.06023111111111111,5
deterministic,robust,0.08,0.25,0.08,one_minus_confidence,delta,1.0,5,selective_risk,0.08,0.0,0.0,0.08,0.08,5
deterministic,robust,0.08,0.25,0.1,mutual_information,adv,0.1,5,selective_risk,0.0,0.0,0.0,0.0,0.0,5
deterministic,robust,0.08,0.25,0.1,mutual_information,adv,0.2,5,selective_risk,0.04,0.05477225575051662,0.024494897427831782,-0.02799783525966102,0.10799783525966103,5
deterministic,robust,0.08,0.25,0.1,mutual_information,adv,0.3,5,selective_risk,0.10666666666666666,0.10110500592068734,0.04521553322083512,-0.018851653554371628,0.23218498688770495,5
deterministic,robust,0.08,0.25,0.1,mutual_information,adv,0.4,5,selective_risk,0.14,0.08215838362577492,0.03674234614174767,0.03800324711050848,0.24199675288949155,5
deterministic,robust,0.08,0.25,0.1,mutual_information,adv,0.5,5,selective_risk,0.16800000000000004,0.0867179335547152,0.03878143885933063,0.06034272572649822,0.27565727427350184,5
deterministic,robust,0.08,0.25,0.1,mutual_information,adv,0.6,5,selective_risk,0.15333333333333332,0.060553007081949835,0.0270801280154532,0.07815889796243525,0.2285077687042314,5
deterministic,robust,0.08,0.25,0.1,mutual_information,adv,0.7,5,selective_risk,0.1542857142857143,0.05190257749881414,0.023211538298959885,0.08985048396780167,0.21872094460362695,5
deterministic,robust,0.08,0.25,0.1,mutual_information,adv,0.8,5,selective_risk,0.145,0.03708099243547831,0.016583123951777,0.09896524790986705,0.19103475209013293,5
deterministic,robust,0.08,0.25,0.1,mutual_information,adv,0.9,5,selective_risk,0.1422222222222222,0.025337231668869736,0.011331154474650634,0.11076693740059204,0.17367750704385235,5
deterministic,robust,0.08,0.25,0.1,mutual_information,adv,1.0,5,selective_risk,0.132,0.017888543819998323,0.008000000000000002,0.109792,0.154208,5
deterministic,robust,0.08,0.25,0.1,mutual_information,clean,0.1,5,selective_risk,0.32,0.10954451150103323,0.048989794855663564,0.18400432948067796,0.45599567051932205,5
deterministic,robust,0.08,0.25,0.1,mutual_information,clean,0.2,5,selective_risk,0.32,0.08366600265340757,0.03741657386773942,0.2161315909431554,0.42386840905684464,5
deterministic,robust,0.08,0.25,0.1,mutual_information,clean,0.3,5,selective_risk,0.30666666666666664,0.036514837167011066,0.016329931618554516,0.2613347764935593,0.351998556839774,5
deterministic,robust,0.08,0.25,0.1,mutual_information,clean,0.4,5,selective_risk,0.24,0.022360679774997894,0.009999999999999998,0.21223999999999998,0.26776,5
deterministic,robust,0.08,0.25,0.1,mutual_information,clean,0.5,5,selective_risk,0.2,0.028284271247461894,0.012649110640673514,0.16488606886149035,0.23511393113850967,5
deterministic,robust,0.08,0.25,0.1,mutual_information,clean,0.6,5,selective_risk,0.16666666666666666,0.023570226039551587,0.010540925533894598,0.13740505738457526,0.19592827594875806,5
deterministic,robust,0.08,0.25,0.1,mutual_information,clean,0.7,5,selective_risk,0.14285714285714285,0.020203050891044218,0.009035079029052514,0.11777576347249308,0.16793852224179262,5
deterministic,robust,0.08,0.25,0.1,mutual_information,clean,0.8,5,selective_risk,0.125,0.017677669529663684,0.007905694150420946,0.10305379303843146,0.14694620696156854,5
deterministic,robust,0.08,0.25,0.1,mutual_information,clean,0.9,5,selective_risk,0.12,0.012171612389003694,0.005443310539518175,0.10488936994229754,0.13511063005770244,5
deterministic,robust,0.08,0.25,0.1,mutual_information,clean,1.0,5,selective_risk,0.132,0.017888543819998323,0.008000000000000002,0.109792,0.154208,5
deterministic,robust,0.08,0.25,0.1,mutual_information,delta,0.1,5,selective_risk,0.2,0.14142135623730953,0.0632455532033676,0.024430344307451585,0.3755696556925484,5
