architecture,family,eval_split,training,train_epsilon,rob_lam,config_id,eval_epsilon,subset,score,task,tau,metric,n_seeds,mean,sd,ci_low,ci_high
mlp512x1,mc_dropout,val,standard,,,standard,0.01,clean_correct,mutual_information,certified_below_threshold,0.9,prevalence,5,0.024075517977957,0.016869321161316064,0.0031294892178139327,0.04502154673810007
mlp512x1,mc_dropout,val,standard,,,standard,0.01,clean_correct,mutual_information,pgd_failure,,auroc,3,1.0,0.0,1.0,1.0
mlp512x1,mc_dropout,val,standard,,,standard,0.01,clean_correct,mutual_information,pgd_failure,,auprc,3,1.0,0.0,1.0,1.0
mlp512x1,mc_dropout,val,standard,,,standard,0.01,clean_correct,mutual_information,pgd_failure,,prevalence,5,0.012329931972789115,0.011256974740538881,-0.0016474482912271736,0.026307312236805405
mlp512x1,mc_dropout,val,standard,,,standard,0.01,all,one_minus_confidence,certified_below_threshold,0.5,auroc,5,1.0,0.0,1.0,1.0
mlp512x1,mc_dropout,val,standard,,,standard,0.01,all,one_minus_confidence,certified_below_threshold,0.5,auprc,5,1.0,0.0,1.0,1.0
mlp512x1,mc_dropout,val,standard,,,standard,0.01,all,one_minus_confidence,certified_below_threshold,0.5,prevalence,5,0.0443265306122449,0.008771237687973428,0.03343560055540027,0.05521746066908952
mlp512x1,mc_dropout,val,standard,,,standard,0.01,all,one_minus_confidence,certified_below_threshold,0.9,auroc,5,1.0,0.0,1.0,1.0
mlp512x1,mc_dropout,val,standard,,,standard,0.01,all,one_minus_confidence,certified_below_threshold,0.9,auprc,5,1.0,0.0,1.0,1.0
mlp512x1,mc_dropout,val,standard,,,standard,0.01,all,one_minus_confidence,certified_below_threshold,0.9,prevalence,5,0.06054800496660963,0.019650296210288118,0.03614893960825501,0.08494707032496425
mlp512x1,mc_dropout,val,standard,,,standard,0.01,all,one_minus_confidence,pgd_failure,,auroc,5,1.0,0.0,1.0,1.0
mlp512x1,mc_dropout,val,standard,,,standard,0.01,all,one_minus_confidence,pgd_failure,,auprc,5,1.0,0.0,1.0,1.0
mlp512x1,mc_dropout,val,standard,,,standard,0.01,all,one_minus_confidence,pgd_failure,,prevalence,5,0.044000000000000004,0.008944271909999156,0.032894219579208836,0.05510578042079117
mlp512x1,mc_dropout,val,standard,,,standard,0.01,clean_correct,one_minus_confidence,certified_below_threshold,0.5,auroc,3,1.0,0.0,1.0,1.0
mlp512x1,mc_dropout,val,standard,,,standard,0.01,clean_correct,one_minus_confidence,certified_below_threshold,0.5,auprc,3,1.0,0.0,1.0,1.0
mlp512x1,mc_dropout,val,standard,,,standard,0.01,clean_correct,one_minus_confidence,certified_below_threshold,0.5,prevalence,5,0.012329931972789115,0.011256974740538881,-0.0016474482912271736,0.026307312236805405
mlp512x1,mc_dropout,val,standard,,,standard,0.01,clean_correct,one_minus_confidence,certified_below_threshold,0.9,auroc,4,1.0,0.0,1.0,1.0
mlp512x1,mc_dropout,val,standard,,,standard,0.01,clean_correct,one_minus_confidence,certified_below_threshold,0.9,auprc,4,1.0,0.0,1.0,1.0
mlp512x1,mc_dropout,val,standard,,,standard,0.01,clean_correct,one_minus_confidence,certified_below_threshold,0.9,prevalence,5,0.024075517977957,0.016869321161316064,0.0031294892178139327,0.04502154673810007
mlp512x1,mc_dropout,val,standard,,,standard,0.01,clean_correct,one_minus_confidence,pgd_failure,,auroc,3,1.0,0.0,1.0,1.0
mlp512x1,mc_dropout,val,standard,,,standard,0.01,clean_correct,one_minus_confidence,pgd_failure,,auprc,3,1.0,0.0,1.0,1.0
mlp512x1,mc_dropout,val,standard,,,standard,0.01,clean_correct,one_minus_confidence,pgd_failure,,prevalence,5,0.012329931972789115,0.011256974740538881,-0.0016474482912271736,0.026307312236805405
mlp512x1,mc_dropout,val,standard,,,standard,0.01,all,predictive_entropy,certified_below_threshold,0.5,auroc,5,1.0,0.0,1.0,1.0
mlp512x1,mc_dropout,val,standard,,,standard,0.01,all,predictive_entropy,certified_below_threshold,0.5,auprc,5,1.0,0.0,1.0,1.0
mlp512x1,mc_dropout,val,standard,,,standard,0.01,all,predictive_entropy,certified_below_threshold,0.5,prevalence,5,0.0443265306122449,0.008771237687973428,0.03343560055540027,0.05521746066908952
mlp512x1,mc_dropout,val,standard,,,standard,0.01,all,predictive_entropy,certified_below_threshold,0.9,auroc,5,1.0,0.0,1.0,1.0
mlp512x1,mc_dropout,val,standard,,,standard,0.01,all,predictive_entropy,certified_below_threshold,0.9,auprc,5,1.0,0.0,1.0,1.0
mlp512x1,mc_dropout,val,standard,,,standard,0.01,all,predictive_entropy,certified_below_threshold,0.9,prevalence,5,0.06054800496660963,0.019650296210288118,0.03614893960825501,0.08494707032496425
mlp512x1,mc_dropout,val,standard,,,standard,0.01,all,predictive_entropy,pgd_failure,,auroc,5,1.0,0.0,1.0,1.0
mlp512x1,mc_dropout,val,standard,,,standard,0.01,all,predictive_entropy,pgd_failure,,auprc,5,1.0,0.0,1.0,1.0
mlp512x1,mc_dropout,val,standard,,,standard,0.01,all,predictive_entropy,pgd_failure,,prevalence,5,0.044000000000000004,0.008944271909999156,0.032894219579208836,0.05510578042079117
mlp512x1,mc_dropout,val,standard,,,standard,0.01,clean_correct,predictive_entropy,certified_below_threshold,0.5,auroc,3,1.0,0.0,1.0,1.0
mlp512x1,mc_dropout,val,standard,,,standard,0.01,clean_correct,predictive_entropy,certified_below_threshold,0.5,auprc,3,1.0,0.0,1.0,1.0
mlp512x1,mc_dropout,val,standard,,,standard,0.01,clean_correct,predictive_entropy,certified_below_threshold,0.5,prevalence,5,0.012329931972789115,0.011256974740538881,-0.0016474482912271736,0.026307312236805405
mlp512x1,mc_dropout,val,standard,,,standard,0.01,clean_correct,predictive_entropy,certified_below_threshold,0.9,auroc,4,1.0,0.0,1.0,1.0
mlp512x1,mc_dropout,val,standard,,,standard,0.01,clean_correct,predictive_entropy,certified_below_threshold,0.9,auprc,4,1.0,0.0,1.0,1.0
mlp512x1,mc_dropout,val,standard,,,standard,0.01,clean_correct,predictive_entropy,certified_below_threshold,0.9,prevalence,5,0.024075517977957,0.016869321161316064,0.0031294892178139327,0.04502154673810007
mlp512x1,mc_dropout,val,standard,,,standard,0.01,clean_correct,predictive_entropy,pgd_failure,,auroc,3,1.0,0.0,1.0,1.0
mlp512x1,mc_dropout,val,standard,,,standard,0.01,clean_correct,predictive_entropy,pgd_failure,,auprc,3,1.0,0.0,1.0,1.0
mlp512x1,mc_dropout,val,standard,,,standard,0.01,clean_correct,predictive_entropy,pgd_failure,,prevalence,5,0.012329931972789115,0.011256974740538881,-0.0016474482912271736,0.026307312236805405
mlp512x1,mc_dropout,val,standard,,,standard,0.05,all,expected_entropy,certified_below_threshold,0.5,auroc,0,,,,
mlp512x1,mc_dropout,val,standard,,,standard,0.05,all,expected_entropy,certified_below_threshold,0.5,auprc,0,,,,
mlp512x1,mc_dropout,val,standard,,,standard,0.05,all,expected_entropy,certified_below_threshold,0.5,prevalence,5,1.0,0.0,1.0,1.0
mlp512x1,mc_dropout,val,standard,,,standard,0.05,all,expected_entropy,certified_below_threshold,0.9,auroc,0,,,,
mlp512x1,mc_dropout,val,standard,,,standard,0.05,all,expected_entropy,certified_below_threshold,0.9,auprc,0,,,,
mlp512x1,mc_dropout,val,standard,,,standard,0.05,all,expected_entropy,certified_below_threshold,0.9,prevalence,5,1.0,0.0,1.0,1.0
mlp512x1,mc_dropout,val,standard,,,standard,0.05,all,expected_entropy,pgd_failure,,auroc,5,0.8401940536825936,0.05426483762530273,0.7728153584348821,0.907572748930305
mlp512x1,mc_dropout,val,standard,,,standard,0.05,all,expected_entropy,pgd_failure,,auprc,5,0.747771642495589,0.06728811072003432,0.6642224179073737,0.8313208670838044
mlp512x1,mc_dropout,val,standard,,,standard,0.05,all,expected_entropy,pgd_failure,,prevalence,5,0.312,0.050199601592044535,0.24966896197898594,0.3743310380210141
mlp512x1,mc_dropout,val,standard,,,standard,0.05,clean_correct,expected_entropy,certified_below_threshold,0.5,auroc,0,,,,
mlp512x1,mc_dropout,val,standard,,,standard,0.05,clean_correct,expected_entropy,certified_below_threshold,0.5,auprc,0,,,,
mlp512x1,mc_dropout,val,standard,,,standard,0.05,clean_correct,expected_entropy,certified_below_threshold,0.5,prevalence,5,1.0,0.0,1.0,1.0
mlp512x1,mc_dropout,val,standard,,,standard,0.05,clean_correct,expected_entropy,certified_below_threshold,0.9,auroc,0,,,,
mlp512x1,mc_dropout,val,standard,,,standard,0.05,clean_correct,expected_entropy,certified_below_threshold,0.9,auprc,0,,,,
mlp512x1,mc_dropout,val,standard,,,standard,0.05,clean_correct,expected_entropy,certified_below_threshold,0.9,prevalence,5,1.0,0.0,1.0,1.0
mlp512x1,mc_dropout,val,standard,,,standard,0.05,clean_correct,expected_entropy,pgd_failure,,auroc,5,0.8198071984877708,0.06506246708083686,0.7390214754791782,0.9005929214963635
mlp512x1,mc_dropout,val,standard,,,standard,0.05,clean_correct,expected_entropy,pgd_failure,,auprc,5,0.6808930953033752,0.10383802475740013,0.5519611583175202,0.8098250322892301
mlp512x1,mc_dropout,val,standard,,,standard,0.05,clean_correct,expected_entropy,pgd_failure,,prevalence,5,0.2889455782312925,0.05628134073240811,0.2190630636732223,0.35882809278936273
mlp512x1,mc_dropout,val,standard,,,standard,0.05,all,mutual_information,certified_below_threshold,0.5,auroc,0,,,,
mlp512x1,mc_dropout,val,standard,,,standard,0.05,all,mutual_information,certified_below_threshold,0.5,auprc,0,,,,
mlp512x1,mc_dropout,val,standard,,,standard,0.05,all,mutual_information,certified_below_threshold,0.5,prevalence,5,1.0,0.0,1.0,1.0
mlp512x1,mc_dropout,val,standard,,,standard,0.05,all,mutual_information,certified_below_threshold,0.9,auroc,0,,,,
mlp512x1,mc_dropout,val,standard,,,standard,0.05,all,mutual_information,certified_below_threshold,0.9,auprc,0,,,,
mlp512x1,mc_dropout,val,standard,,,standard,0.05,all,mutual_information,certified_below_threshold,0.9,prevalence,5,1.0,0.0,1.0,1.0
mlp512x1,mc_dropout,val,standard,,,standard,0.05,all,mutual_information,pgd_failure,,auroc,5,0.836173196273416,0.06374025778969476,0.757029212939725,0.915317179607107
mlp512x1,mc_dropout,val,standard,,,standard,0.05,all,mutual_information,pgd_failure,,auprc,5,0.7390139868568344,0.07667524267932319,0.6438090984683821,0.8342188752452867
mlp512x1,mc_dropout,val,standard,,,standard,0.05,all,mutual_information,pgd_failure,,prevalence,5,0.312,0.050199601592044535,0.24966896197898594,0.3743310380210141
mlp512x1,mc_dropout,val,standard,,,standard,0.05,clean_correct,mutual_information,certified_below_threshold,0.5,auroc,0,,,,
mlp512x1,mc_dropout,val,standard,,,standard,0.05,clean_correct,mutual_information,certified_below_threshold,0.5,auprc,0,,,,
mlp512x1,mc_dropout,val,standard,,,standard,0.05,clean_correct,mutual_information,certified_below_threshold,0.5,prevalence,5,1.0,0.0,1.0,1.0
mlp512x1,mc_dropout,val,standard,,,standard,0.05,clean_correct,mutual_information,certified_below_threshold,0.9,auroc,0,,,,
mlp512x1,mc_dropout,val,standard,,,standard,0.05,clean_correct,mutual_information,certified_below_threshold,0.9,auprc,0,,,,
mlp512x1,mc_dropout,val,standard,,,standard,0.05,clean_correct,mutual_information,certified_below_threshold,0.9,prevalence,5,1.0,0.0,1.0,1.0
mlp512x1,mc_dropout,val,standard,,,standard,0.05,clean_correct,mutual_information,pgd_failure,,auroc,5,0.8149823574024969,0.07646250922644261,0.7200416124837,0.9099231023212938
mlp512x1,mc_dropout,val,standard,,,standard,0.05,clean_correct,mutual_information,pgd_failure,,auprc,5,0.6686225010165636,0.1157833451171511,0.5248584897929955,0.8123865122401317
mlp512x1,mc_dropout,val,standard,,,standard,0.05,clean_correct,mutual_information,pgd_failure,,prevalence,5,0.2889455782312925,0.05628134073240811,0.2190630636732223,0.35882809278936273
mlp512x1,mc_dropout,val,standard,,,standard,0.05,all,one_minus_confidence,certified_below_threshold,0.5,auroc,0,,,,
mlp512x1,mc_dropout,val,standard,,,standard,0.05,all,one_minus_confidence,certified_below_threshold,0.5,auprc,0,,,,
mlp512x1,mc_dropout,val,standard,,,standard,0.05,all,one_minus_confidence,certified_below_threshold,0.5,prevalence,5,1.0,0.0,1.0,1.0
mlp512x1,mc_dropout,val,standard,,,standard,0.05,all,one_minus_confidence,certified_below_threshold,0.9,auroc,0,,,,
mlp512x1,mc_dropout,val,standard,,,standard,0.05,all,one_minus_confidence,certified_below_threshold,0.9,auprc,0,,,,
mlp512x1,mc_dropout,val,standard,,,standard,0.05,all,one_minus_confidence,certified_below_threshold,0.9,prevalence,5,1.0,0.0,1.0,1.0
mlp512x1,mc_dropout,val,standard,,,standard,0.05,all,one_minus_confidence,pgd_failure,,auroc,5,0.8385396419178877,0.057454253730816945,0.767200763516668,0.9098785203191073
mlp512x1,mc_dropout,val,standard,,,standard,0.05,all,one_minus_confidence,pgd_failure,,auprc,5,0.7466610609589626,0.07252747801679618,0.6566063026249918,0.8367158192929334
mlp512x1,mc_dropout,val,standard,,,standard,0.05,all,one_minus_confidence,pgd_failure,,prevalence,5,0.312,0.050199601592044535,0.24966896197898594,0.3743310380210141
mlp512x1,mc_dropout,val,standard,,,standard,0.05,clean_correct,one_minus_confidence,certified_below_threshold,0.5,auroc,0,,,,
mlp512x1,mc_dropout,val,standard,,,standard,0.05,clean_correct,one_minus_confidence,certified_below_threshold,0.5,auprc,0,,,,
mlp512x1,mc_dropout,val,standard,,,standard,0.05,clean_correct,one_minus_confidence,certified_below_threshold,0.5,prevalence,5,1.0,0.0,1.0,1.0
mlp512x1,mc_dropout,val,standard,,,standard,0.05,clean_correct,one_minus_confidence,certified_below_threshold,0.9,auroc,0,,,,
mlp512x1,mc_dropout,val,standard,,,standard,0.05,clean_correct,one_minus_confidence,certified_below_threshold,0.9,auprc,0,,,,
mlp512x1,mc_dropout,val,standard,,,standard,0.05,clean_correct,one_minus_confidence,certified_below_threshold,0.9,prevalence,5,1.0,0.0,1.0,1.0
mlp512x1,mc_dropout,val,standard,,,standard,0.05,clean_correct,one_minus_confidence,pgd_failure,,auroc,5,0.81791644218525,0.06862992187688442,0.7327011389911857,0.9031317453793142
mlp512x1,mc_dropout,val,standard,,,standard,0.05,clean_correct,one_minus_confidence,pgd_failure,,auprc,5,0.6793380081444944,0.11093085127226358,0.5415991638296285,0.8170768524593603
mlp512x1,mc_dropout,val,standard,,,standard,0.05,clean_correct,one_minus_confidence,pgd_failure,,prevalence,5,0.2889455782312925,0.05628134073240811,0.2190630636732223,0.35882809278936273
mlp512x1,mc_dropout,val,standard,,,standard,0.05,all,predictive_entropy,certified_below_threshold,0.5,auroc,0,,,,
mlp512x1,mc_dropout,val,standard,,,standard,0.05,all,predictive_entropy,certified_below_threshold,0.5,auprc,0,,,,
mlp512x1,mc_dropout,val,standard,,,standard,0.05,all,predictive_entropy,certified_below_threshold,0.5,prevalence,5,1.0,0.0,1.0,1.0
mlp512x1,mc_dropout,val,standard,,,standard,0.05,all,predictive_entropy,certified_below_threshold,0.9,auroc,0,,,,
mlp512x1,mc_dropout,val,standard,,,standard,0.05,all,predictive_entropy,certified_below_threshold,0.9,auprc,0,,,,
mlp512x1,mc_dropout,val,standard,,,standard,0.05,all,predictive_entropy,certified_below_threshold,0.9,prevalence,5,1.0,0.0,1.0,1.0
mlp512x1,mc_dropout,val,standard,,,standard,0.05,all,predictive_entropy,pgd_failure,,auroc,5,0.8392606837301984,0.056544705079552164,0.7690511591438689,0.9094702083165278
mlp512x1,mc_dropout,val,standard,,,standard,0.05,all,predictive_entropy,pgd_failure,,auprc,5,0.7481507263805165,0.07194747408110312,0.6588161380523123,0.8374853147087207
mlp512x1,mc_dropout,val,standard,,,standard,0.05,all,predictive_entropy,pgd_failure,,prevalence,5,0.312,0.050199601592044535,0.24966896197898594,0.3743310380210141
mlp512x1,mc_dropout,val,standard,,,standard,0.05,clean_correct,predictive_entropy,certified_below_threshold,0.5,auroc,0,,,,
mlp512x1,mc_dropout,val,standard,,,standard,0.05,clean_correct,predictive_entropy,certified_below_threshold,0.5,auprc,0,,,,
mlp512x1,mc_dropout,val,standard,,,standard,0.05,clean_correct,predictive_entropy,certified_below_threshold,0.5,prevalence,5,1.0,0.0,1.0,1.0
mlp512x1,mc_dropout,val,standard,,,standard,0.05,clean_correct,predictive_entropy,certified_below_threshold,0.9,auroc,0,,,,
mlp512x1,mc_dropout,val,standard,,,standard,0.05,clean_correct,predictive_entropy,certified_below_threshold,0.9,auprc,0,,,,
mlp512x1,mc_dropout,val,standard,,,standard,0.05,clean_correct,predictive_entropy,certified_below_threshold,0.9,prevalence,5,1.0,0.0,1.0,1.0
mlp512x1,mc_dropout,val,standard,,,standard,0.05,clean_correct,predictive_entropy,pgd_failure,,auroc,5,0.8186310766525059,0.06790691675907076,0.7343135028837479,0.9029486504212639
mlp512x1,mc_dropout,val,standard,,,standard,0.05,clean_correct,predictive_entropy,pgd_failure,,auprc,5,0.6813151013477781,0.11058629091211741,0.5440040852273138,0.8186261174682423
mlp512x1,mc_dropout,val,standard,,,standard,0.05,clean_correct,predictive_entropy,pgd_failure,,prevalence,5,0.2889455782312925,0.05628134073240811,0.2190630636732223,0.35882809278936273
mlp512x1,mc_dropout,val,standard,,,standard,0.07,all,expected_entropy,certified_below_threshold,0.5,auroc,0,,,,
mlp512x1,mc_dropout,val,standard,,,standard,0.07,all,expected_entropy,certified_below_threshold,0.5,auprc,0,,,,
mlp512x1,mc_dropout,val,standard,,,standard,0.07,all,expected_entropy,certified_below_threshold,0.5,prevalence,5,1.0,0.0,1.0,1.0
mlp512x1,mc_dropout,val,standard,,,standard,0.07,all,expected_entropy,certified_below_threshold,0.9,auroc,0,,,,
mlp512x1,mc_dropout,val,standard,,,standard,0.07,all,expected_entropy,certified_below_threshold,0.9,auprc,0,,,,
mlp512x1,mc_dropout,val,standard,,,standard,0.07,all,expected_entropy,certified_below_threshold,0.9,prevalence,5,1.0,0.0,1.0,1.0
mlp512x1,mc_dropout,val,standard,,,standard,0.07,all,expected_entropy,pgd_failure,,auroc,5,0.8641296501056562,0.027321329986482235,0.8302057382783963,0.8980535619329162
mlp512x1,mc_dropout,val,standard,,,standard,0.07,all,expected_entropy,pgd_failure,,auprc,5,0.9387931503944941,0.013390132082338252,0.9221671054566615,0.9554191953323267
mlp512x1,mc_dropout,val,standard,,,standard,0.07,all,expected_entropy,pgd_failure,,prevalence,5,0.712,0.0303315017762062,0.6743384662330312,0.7496615337669688
mlp512x1,mc_dropout,val,standard,,,standard,0.07,clean_correct,expected_entropy,certified_below_threshold,0.5,auroc,0,,,,
mlp512x1,mc_dropout,val,standard,,,standard,0.07,clean_correct,expected_entropy,certified_below_threshold,0.5,auprc,0,,,,
mlp512x1,mc_dropout,val,standard,,,standard,0.07,clean_correct,expected_entropy,certified_below_threshold,0.5,prevalence,5,1.0,0.0,1.0,1.0
mlp512x1,mc_dropout,val,standard,,,standard,0.07,clean_correct,expected_entropy,certified_below_threshold,0.9,auroc,0,,,,
mlp512x1,mc_dropout,val,standard,,,standard,0.07,clean_correct,expected_entropy,certified_below_threshold,0.9,auprc,0,,,,
mlp512x1,mc_dropout,val,standard,,,standard,0.07,clean_correct,expected_entropy,certified_below_threshold,0.9,prevalence,5,1.0,0.0,1.0,1.0
mlp512x1,mc_dropout,val,standard,,,standard,0.07,clean_correct,expected_entropy,pgd_failure,,auroc,5,0.8576833653284546,0.028387834230639362,0.8224352135772932,0.8929315170796159
mlp512x1,mc_dropout,val,standard,,,standard,0.07,clean_correct,expected_entropy,pgd_failure,,auprc,5,0.9318698242860795,0.015648525501200546,0.9124396135462652,0.9513000350258937
mlp512x1,mc_dropout,val,standard,,,standard,0.07,clean_correct,expected_entropy,pgd_failure,,prevalence,5,0.7024659863945578,0.031537761813345125,0.6633066829670017,0.741625289822114
mlp512x1,mc_dropout,val,standard,,,standard,0.07,all,mutual_information,certified_below_threshold,0.5,auroc,0,,,,
mlp512x1,mc_dropout,val,standard,,,standard,0.07,all,mutual_information,certified_below_threshold,0.5,auprc,0,,,,
mlp512x1,mc_dropout,val,standard,,,standard,0.07,all,mutual_information,certified_below_threshold,0.5,prevalence,5,1.0,0.0,1.0,1.0
